f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,clase
1.0631074030702885,0.15174052681620256,2.0128367348229004,-0.552608632703641,-0.39619929269301185,0.745388115821599,0.6450976670604979,0.2443684262050071,-0.08152797222675308,0.138112755110647,0.9455107127951646,-0.9420339243932132,-0.8861000754867099,-0.8412900685318697,-0.7740862234960036,-0.6828702547536666,-0.09960989841919382,-0.14758948098048152,0.16503818604675324,-0.20792208787085212,4.489820477804738,1.5793129290113639,2.6677576515388055,0.15602926306355464,2
1.0867695706523137,0.163087559593573,0.11677324932507012,-0.548789280426364,-0.6381524826297302,0.7407086843688601,0.6493430548685832,0.23806984861657743,0.18379455634771133,0.12281837211487596,1.7733541730230709,-0.9548420874521079,-0.8974711138157789,-0.8520720560752723,-0.7857463129998566,-0.6937942470388895,-0.10067119587040478,-0.14758948098048152,-0.24386534219983885,-0.1991602885100684,-0.11486055290160842,1.580593045206963,2.6677576515388055,0.6715134611601654,2
1.1079515110321654,0.17443559246196913,2.0128367348229004,-0.4846303627400188,1.524489856960967,0.7352511811763838,0.6514652487269478,0.2317722711198576,-0.2200847815461622,0.13734768592920682,1.7733541730230709,-0.9668501778595529,-0.9081320873063573,-0.8615849273778272,-0.7962402935439796,-0.7038081566563882,-0.10385648835260125,-0.05539746465478581,-0.24473942242095656,-0.1965320487292055,-0.08894138297275771,1.586313564456047,2.6677576515388055,2.9742423006362055,2
1.1316236795303285,0.1843644961649247,0.1376181785762871,-0.5388593645423411,-0.626204386849636,0.7313518216478031,-0.3764346479696498,0.2254736935314279,-0.2355622124058687,0.41722299367566107,1.7733541730230709,-0.9780571955247338,-0.9187930607969357,-0.8710987987719825,-0.8049851106485076,-0.7083605701766972,-0.10279439082792538,-0.06326749165605826,-0.2473606629925236,-0.18864732938661685,-0.12274927420974732,1.5894938531294889,2.6677576515388055,2.9742423006362055,2
1.1453249346391088,0.19429339986788025,2.0128367348229004,-0.5228198851438156,1.524489856960967,0.7266733902872745,0.6613691534297675,0.21917611603470807,-0.24072168938992308,-0.013295535995843434,1.7733541730230709,-0.9860619224024876,-0.9280319044278891,-0.8793435539252902,-0.8125638187933054,-0.7083605701766972,-0.104917585785446,-0.1284767154204803,-0.25085498369342213,-0.17813337017192454,-0.11486055290160842,1.5945843151885515,2.6677576515388055,2.9742423006362055,2
1.1602763042651136,0.2020941098681878,2.0128367348229004,-0.5274033078949968,1.524489856960967,0.723554102682852,0.6620762180187703,0.21467670343223982,-0.2451430981409416,-0.02553054234724364,1.7733541730230709,-0.9924665039773422,-0.9330073587539329,-0.8863201929293506,-0.8213086358978333,-0.26501629882189703,-0.10385648835260125,-0.1352223385538699,-0.25085498369342213,-0.14221209298431692,-0.11148024382180244,2.0501956708363105,-0.21918891498943963,0.06823162424984469,2
1.1602763042651136,0.21982472366247657,0.11276487834014098,-0.5136540397336968,-0.3581147998996941,0.7258943184553267,0.6627832826077729,0.21557678597107544,-0.24882843884383757,-0.028589318937354523,1.7733541730230709,2.3393020408156193,-0.9138176064708918,-0.8869542510039743,-0.8242239082971584,0.8793046460303382,-0.1112871706580078,-0.14309306561981147,-0.25260314413565765,-0.04934362036219865,-0.11148024382180244,2.0501956708363105,-0.21918891498943963,0.046499534444380285,2
1.1577760752306647,0.20634949718245812,0.1007387652927925,-0.509071617074759,1.524489856960967,0.7251142465311685,0.6649064765574939,0.2182760334958725,-0.25251377954673354,-0.02782464979208763,1.7733541730230709,2.3393020408156193,-0.9123964767025887,-0.8863201929293506,-0.8259730717367535,-0.3524102372853681,-0.11234926818268368,-0.14421716945997898,-0.25347622426498917,-0.1325752137878197,-0.11711475901577488,2.0501956708363105,-0.21918891498943963,0.02042114668881128,2
1.1515555053929558,0.2042223035708358,0.09913551690807697,-0.5235839556177198,1.524489856960967,0.7243341746070102,1.1664762940044286,0.22097528102066952,-0.25103964326557515,-0.026295211492510528,0.9361038439698748,2.3393020408156193,-0.8974711138157789,-0.8844170186138794,-0.8248069627770235,-0.356051568047109,-0.10916397570048719,-0.14084385784709197,-0.2543503044861069,-0.06511385912036856,-0.11598765595869165,2.0501956708363105,-0.2106701254552768,0.017813207904097468,2
1.1490652772746444,0.20351323903362836,0.09753206850484922,-0.12870053361562594,1.524489856960967,0.7243341746070102,1.1664762940044286,0.2218753635595051,-0.25030257512499593,-0.026295211492510528,0.9397221781618692,1.4066973546533315,-0.8960499840474757,-0.8837829605392559,-0.8242239082971584,-0.3551414853793847,-0.10597968331012185,-0.1374715463265894,-0.2552233846154384,-0.13607953349563687,-0.12162317124410782,2.0501956708363105,-0.21454248435129444,0.01868248749594977,2
1.1490652772746444,0.20351323903362836,0.09753206850484922,-0.5197646033404427,1.524489856960967,0.7251142465311685,1.1664762940044286,0.2218753635595051,-0.24956550698441676,-0.02553054234724364,1.7733541730230709,1.4066973546533315,-0.9003143734437071,-0.8812467282407613,-0.8242239082971584,-0.3551414853793847,-0.1070407807429666,-0.1374715463265894,-0.2552233846154384,-0.1544782120529178,-0.11824186207285813,2.0501956708363105,-0.21531655609342196,0.01259753035298367,2
1.1527956189940423,0.20634949718245812,0.09753206850484922,-0.5220558146699116,1.524489856960967,0.7251142465311685,1.1664762940044286,0.2227744460066309,-0.24956550698441676,-0.02553054234724364,-0.27309983896732803,1.4066973546533315,-0.8981821787455915,-0.8793435539252902,-0.8242239082971584,-0.356051568047109,-0.11022607322516306,-0.13859565016675693,-0.2560974648365562,-0.16061077154159786,-0.11824186207285813,2.0501956708363105,2.6677576515388055,0.01259753035298367,2
1.150305390875731,0.20705856171966558,0.09753206850484922,-0.512890969352036,1.524489856960967,0.7274534622114327,1.1664762940044286,0.2254736935314279,-0.24956550698441676,-0.026295211492510528,-0.2759941062839758,1.4066973546533315,2.042746367671317,-0.8774413797014192,-0.8248069627770235,-0.35969289880885,-0.11022607322516306,-0.14196796168725945,-0.2560974648365562,-0.16148685146855218,-0.12274927420974732,2.0501956708363105,-0.21454248435129444,0.016074648720392867,2
1.1490652772746444,1.8956922567606005,0.09753206850484922,-0.12946460408953,1.524489856960967,0.728233534135591,1.1664762940044286,2.2129629490934115,-0.24882843884383757,-0.02553054234724364,-0.5357821004932664,2.3393020408156193,-0.9052888276784291,-0.8489007656105538,-0.8253900172568884,-0.3606029814765744,-0.1112871706580078,-0.14309306561981147,-0.2569715450576739,-0.16586825119456444,-0.12387637726683057,2.0501956708363105,1.0407568586704345,0.015205369128540569,2
0.771597699210971,1.8956922567606005,0.09753206850484922,-0.13022767447119074,1.524489856960967,0.728233534135591,1.1664762940044286,2.2129629490934115,-0.24809137070325837,-0.02476587320197675,-0.5357821004932664,1.4058872810937386,-0.8214251697960707,-0.8203611516112886,-0.8248069627770235,-0.364245312329159,-0.1112871706580078,-0.14084385784709197,-0.2552233846154384,-0.16674433112151874,-0.12049606818702459,2.0501956708363105,2.6677576515388055,0.017813207904097468,2
1.1515555053929558,1.8956922567606005,0.09753206850484922,-0.13022767447119074,1.524489856960967,0.728233534135591,1.1664762940044286,2.2129629490934115,-0.24809137070325837,-0.02476587320197675,-0.5350580336179197,1.4114977905620294,-0.8214251697960707,-0.8152866868310991,-0.8253900172568884,-0.364245312329159,-0.6187247649544456,-0.14084385784709197,-0.2552233846154384,-0.16762041104847303,-0.1250034803239138,2.0501956708363105,2.6677576515388055,2.9742423006362055,2
1.1527956189940423,1.8956922567606005,0.09673029429860727,-0.509071617074759,1.524489856960967,0.7290126059675387,1.1664762940044286,2.2129629490934115,-0.24809137070325837,-0.02476587320197675,-0.5372292341515902,1.4138980085163784,-0.8221362347258832,-0.8793435539252902,-0.8253900172568884,-0.3651553949968834,-0.6229711548694868,-0.03853300678435809,-0.25260314413565765,-0.16849649097542732,-0.1250034803239138,2.0501956708363105,-0.29662909226096223,0.017813207904097468,2
0.771597699210971,1.8956922567606005,0.09753206850484922,-0.13251988589290292,-0.5537677435624322,0.7290126059675387,1.1664762940044286,2.2129629490934115,-0.24809137070325837,-0.02476587320197675,-0.5350580336179197,1.4090975726076804,-0.8264006241221145,-0.8812467282407613,-0.8259730717367535,-0.3651553949968834,-0.6272175447845282,-0.0396573106430025,-0.1626088846648338,-0.16849649097542732,-0.12162317124410782,2.0501956708363105,-0.2989523075800348,2.9742423006362055,2
0.7678603568502766,0.3687592792978356,0.09753206850484922,-0.13557516769627587,-0.5582491545602225,0.729792677891697,0.34302407321339,2.2129629490934115,-0.24661723442209998,-0.017883650876488095,-0.5372292341515902,1.4074974273047811,-0.921635320333542,-0.8837829605392559,-0.8259730717367535,-0.36606547766460773,-0.6314639346995693,-0.04078161450164691,-0.16435604501528311,-0.1702486508293359,-0.11936896512994136,2.0501956708363105,-0.29662909226096223,2.9742423006362055,2
0.6383014885599716,1.8956922567606005,0.09753206850484922,-0.13557516769627587,-0.5746776612463872,0.7329119654961196,0.34090187935502547,2.2129629490934115,-0.24809137070325837,-0.014824974295420538,-0.5365051672762438,1.4058872810937386,-0.9273208394980765,-0.8831489024646322,-0.8259730717367535,-0.36697556033233203,-0.6325250321324141,-0.041905918360291325,-0.1687254460290856,-0.1720008106832445,-0.17571611725255323,-0.5345289435107219,-0.32063531719381555,2.9742423006362055,2
0.6383014885599716,0.3637948274463578,0.09753206850484922,-0.13328295627456369,-0.5776649352143407,0.7344711092522256,0.33948675008566365,0.236270683630616,-0.24661723442209998,-0.011766197705309655,-0.5357821004932664,1.4114977905620294,-0.9223463852633546,-0.8831489024646322,-0.8265561262166186,-0.371527973852641,-0.6346482270899346,-0.04752733764427493,-0.17047260637953487,-0.26662144315927133,-0.18135063244652566,-0.5351650012454103,2.6677576515388055,2.9742423006362055,2
0.30319479098116053,0.05528774793547674,0.09592862010162145,-0.13099174494509483,-0.5709433187635151,0.7360302530083316,0.3401948147660228,0.236270683630616,-0.24293289381166067,-0.017118981731221204,-0.5328868330842493,1.4114977905620294,-0.8242684294239988,-0.8831489024646322,-0.8271391806964835,-0.3733481391880897,-0.6367714220474552,-0.04527872992698611,-0.19493685165296953,-0.278011482300918,-0.18360483856069215,-0.5536186762775951,2.6677576515388055,2.9742423006362055,2
0.1537040968282282,0.05316015428744414,0.10234191366825195,1.6830255706189028,-0.5627295654662929,-0.5872107524023464,0.34090187935502547,0.2443684262050071,-0.24145875753050228,-0.02247186576617608,1.7733541730230709,1.4074974273047811,-0.819292975097955,-0.8806116700745373,-0.8277222351763486,-0.3706178911849167,-0.6378335195721311,-0.04303022221893573,-0.24561250255028813,-0.2832679618626437,-0.18473094152633163,-0.5555268494816602,2.1264574830291054,2.9742423006362055,2
0.1524579826774588,0.05316015428744414,0.1055492105117319,1.6830255706189028,-0.6157494280076585,-0.32287438007143204,0.34160994403538464,0.2470666736380943,-0.2399846212493439,-0.02400120405670986,0.3239033006796115,-0.9572433054972711,2.042746367671317,-0.8806116700745373,-0.8283052896562136,-0.37516930461438197,-0.6357103246146105,-0.03178718363249162,-0.1966840120034188,-0.28502012171655233,-0.18247773550360893,-0.5587091383366576,-0.4902280353007336,2.9742423006362055,2
0.14373818389691453,0.05245088973203156,0.11998054616855008,-0.11571633602047343,-0.620230839005449,-0.5872107524023464,0.3451462670717545,0.2470666736380943,-0.23851048496818547,-0.02323653491144297,0.31666763238799206,-0.958044378239535,2.042746367671317,-0.8780754377760429,-0.8283052896562136,-0.378810635376123,0.4110117882492431,-0.04527872992698611,-0.25347622426498917,-0.28677228157046086,-0.13965381988310838,-0.5618904271008772,2.114066334598925,2.9742423006362055,2
0.1474755262576089,0.05103246063030897,0.10955758149666103,-0.13251988589290292,-0.6135092225546234,-0.3119573735020585,0.3437321378937491,1.5750544519864167,-0.2326139398435519,-0.02323653491144297,0.19437233710500873,2.3393020408156193,2.042746367671317,1.7818631912240461,-0.8288883441360786,-0.3806318008024153,0.45135249244213466,-0.04752733764427493,-0.17484100730155117,-0.2894015214425646,-0.1441612320199976,-0.5606173115407227,-0.49487446593887885,2.9742423006362055,2
0.1524579826774588,0.05103246063030897,0.11597117509105984,-0.13481109722237183,1.524489856960967,1.6428818665020761,0.3444392024827518,1.5786547821417591,-0.23335100798413108,-0.02476587320197675,0.19220113657133828,2.3393020408156193,2.042746367671317,1.7818631912240461,-0.8271391806964835,-0.3833620488055883,1.2549752832667815,-0.04977594536156376,-0.25172906391453986,-0.2911536812964732,-0.1633189837160814,-0.5618904271008772,2.6677576515388055,2.9742423006362055,2
0.011688287415007301,0.053869318833754155,2.0128367348229004,-0.13404702674846775,-0.23788477340039324,-0.5271702165474232,0.35222091332720706,2.2129629490934115,-0.22671839481137498,-0.02400120405670986,0.19220113657133828,-0.21035848382517694,1.2247116700771803,1.7818631912240461,1.629023319986788,-0.3851832142318806,-0.2047067486970833,-0.0542731607961414,-0.17746224787311818,-0.2894015214425646,-0.17008160205858078,-0.5606173115407227,-0.48712974814684346,2.9742423006362055,0
0.1848479497729385,0.05670617703719934,2.0128367348229004,-0.13328295627456369,-0.24012497885342843,-0.5310685759837936,0.35009871946884263,2.2129629490934115,-0.2156633727951437,-0.02323653491144297,0.1929242033543156,-0.21035848382517694,-0.91666086609882,1.7818631912240461,-0.8137299277530355,-0.386093296899605,-0.21107633356964509,-0.5950598164807577,-0.18183064879513447,-0.28502012171655233,-0.17346191113838677,-0.5478911563930665,-0.501069040061279,2.9742423006362055,2
-0.19510685613420473,0.06237989344408969,0.8784067404417312,-0.13251988589290292,-0.24012497885342843,-0.5341878635882161,0.3578804303132979,1.1791781495723177,1.3814282753583271,-0.02247186576617608,0.19654253754630993,-0.2127597018703402,1.2261418006673799,-0.7772332014376786,-0.8259730717367535,-0.38791446232589727,-0.21744591844220693,-0.6006813357739796,-0.17920940822356746,-0.20091244836397695,-0.17233480808130353,-0.5937063150154066,-0.5041673272151691,2.9742423006362055,2
-0.15524220431733635,0.0609614643423671,2.0128367348229004,-0.12946460408953,-0.24012497885342843,-0.5310685759837936,1.1664762940044286,1.1755778194169753,-0.2222959859678998,-0.021707096611865866,0.2016080053966281,-0.2127597018703402,1.2240016052386897,-0.772793794823713,-0.8283052896562136,-0.3888245449936216,-0.21850701587505164,-0.6029305435466993,-0.1809575686658029,-0.20441676807179412,-0.17346191113838677,-0.5924331994552521,-0.49177617878498864,2.9742423006362055,2
-0.14652240553679205,0.059543035240644505,-0.05719975231869659,-0.12870053361562594,-0.2371377048854748,-0.5302885040596353,1.1664762940044286,1.1728875727175665,-0.2200847815461622,-0.021707096611865866,0.2008849386136508,-0.2127597018703402,2.042746367671317,-0.7734278528983365,-0.8283052896562136,-0.389734627661346,-0.2195691133997275,-0.6029305435466993,-0.1809575686658029,-0.2219393667021208,-0.18135063244652566,-0.594342372750095,-0.5095878295954418,2.9742423006362055,2
-0.24493642079077296,0.06237989344408969,-0.059604974928166285,-0.12870053361562594,-0.2371377048854748,-0.5271702165474232,1.1664762940044286,1.1701873251010597,-0.2193487134980397,-0.020942427466598978,0.3253514344303046,-0.2127597018703402,2.042746367671317,1.7818631912240461,-0.8283052896562136,-0.389734627661346,-0.22063021083257225,-0.6040546473868666,-0.1809575686658029,-0.22544368640993798,-0.18247773550360893,-0.590525026251187,-0.5103619013375692,2.9742423006362055,2
-0.14776851968756144,0.06663518074925746,-0.0628118717346218,-0.13404702674846775,1.524489856960967,-0.5801931053615537,1.1664762940044286,1.1728875727175665,-0.2208218496867414,-0.01864842003079831,0.32318023389663414,-0.21195962921889056,2.042746367671317,1.7818631912240461,-0.8283052896562136,-0.389734627661346,-0.22063021083257225,-0.6040546473868666,-0.14950268180699877,-0.22631976633689224,-0.18022352938944244,-0.4314455866785399,-0.5111369731723868,2.9742423006362055,2
-0.24618253494154232,0.06947193894360007,-0.0652169943348354,-0.12870053361562594,1.524489856960967,-0.5895499680826107,1.1664762940044286,1.1728875727175665,-0.2222959859678998,-0.017883650876488095,0.3217331002383103,-0.21195962921889056,2.042746367671317,1.7818631912240461,-0.8283052896562136,-0.389734627661346,-0.22063021083257225,-0.6051787512270342,-0.17047260637953487,-0.22982508613595024,-0.18135063244652566,-0.4314455866785399,-0.5119110449145143,2.9742423006362055,2
4.395492667512997,1.8956922567606005,-0.0652169943348354,-0.12793646314172188,1.524489856960967,-0.5232708570188426,1.1664762940044286,1.1710874076398954,-0.2215589178273206,-0.017118981731221204,0.3217331002383103,-0.20875733843146332,1.2275619303443612,1.7818631912240461,-0.8283052896562136,-0.389734627661346,-0.22169230835724812,-0.6051787512270342,-0.16785136580796786,-0.23070116606290453,-0.30080655494280506,-0.4320816444132282,-0.5126851166566418,2.9742423006362055,2
-0.24742864909231171,1.8956922567606005,-0.06361354593160763,-0.125645251812253,1.524489856960967,-0.5310685759837936,1.1664762940044286,1.171987490178731,-0.2208218496867414,-0.01635431258595432,0.20305613914732126,-0.20875733843146332,1.2275619303443612,1.7818631912240461,-0.8283052896562136,-0.39064571041991397,-0.21850701587505164,-0.6063028550672017,-0.16959852615841714,-0.278011482300918,-0.31320268838783316,-0.43017247111838536,-0.5157834038105319,2.9742423006362055,2
4.395492667512997,-0.5134990215548969,-0.0628118717346218,-0.12488118133834893,1.524489856960967,-0.5560208766347527,1.1664762940044286,1.1710874076398954,1.3814282753583271,-0.01635431258595432,0.19364827022966216,-0.20875733843146332,1.225421734915671,1.7818631912240461,-0.8265561262166186,-0.39064571041991397,-0.22275340579009284,-0.6074269589073693,-0.1783363280942359,-0.28414404178959796,-0.31771010052472237,-0.43080852885307375,-0.518880690871732,2.9742423006362055,2
-0.24742864909231171,-0.43477685646845987,-0.06601866853182121,-0.12411811095668818,-0.23265729397940452,-0.5879908243265047,1.1664762940044286,1.171987490178731,0.8706850580974934,-0.01558964344068743,0.1914770696959917,0.7318540747902069,1.2261418006673799,1.7818631912240461,-0.8265561262166186,-0.39155579308763827,-0.22275340579009284,-0.6074269589073693,-0.18183064879513447,-0.2876483614974152,-0.3188372035818056,-0.43335375988260494,-0.5165574755526595,2.3613961880140577,2
4.395492667512997,1.8956922567606005,-0.0652169943348354,-0.12106282915331525,-0.23191022546448609,-0.5879908243265047,-0.8001863568806752,1.171987490178731,0.8699479899569141,-0.014060305150153649,0.1914770696959917,0.7374575836227975,1.228271995182852,1.7818631912240461,-0.8265561262166186,-0.3924658757553626,-0.22806189322980994,-0.6051787512270342,-0.18183064879513447,-0.2832679618626437,-0.31996430663888886,-0.42762724008885417,-0.5196547626138596,2.9742423006362055,2
1.7918641611153405,-0.5127899570176894,-0.06762211693504898,-0.11953468820550711,1.524489856960967,-0.5825323210418178,-0.7980641630223108,1.1728875727175665,-0.2141892365139853,-0.013295535995843434,0.19220113657133828,-0.20475497499258644,1.2268518655058707,1.7818631912240461,-0.8248069627770235,-0.3924658757553626,-0.23018508818733055,-0.0396573106430025,-0.18183064879513447,-0.28502012171655233,-0.3255988218328613,-0.3824491392919801,-0.5196547626138596,2.9742423006362055,2
1.7856435912776314,-0.5099536988688597,-0.06682044273806315,-0.0744709317579577,-0.23489749943243968,-0.5801931053615537,-0.788160258319491,1.1737776543393041,-0.2105038958110893,-0.010236859414775878,0.19220113657133828,0.6045715167618959,-0.21305561745576085,1.7818631912240461,-0.8207255814179683,-0.39064571041991397,-0.23230828314485114,-0.04752733764427493,-0.1800834884446852,-0.29202976122342744,-0.3267259248899445,-0.5835253908972817,-0.5181056190369144,2.9742423006362055,2
-0.36577449020891994,-0.49718753692604867,-0.06601866853182121,-0.11342412459876122,-0.23863184191531164,1.6428818665020761,1.1664762940044286,1.1746777368781396,1.3814282753583271,-0.0018252787969447817,0.19220113657133828,0.599768080580755,0.02858674774926707,1.7818631912240461,-0.8131468732731705,-0.3851832142318806,-0.23443147810237178,-0.04752733764427493,-0.1809575686658029,-0.210550327651715,-0.32785302794702775,-0.5879797952216558,-0.5181056190369144,2.9742423006362055,2
-0.3782326314417723,1.8956922567606005,-0.0652169943348354,-0.07676234310587524,-0.23863184191531164,-0.5794130334373954,-0.801601486150037,1.1755778194169753,1.3814282753583271,1.6575491502647661,0.19002993603766782,0.599768080580755,-0.21447674722406404,1.7818631912240461,1.629023319986788,-0.39155579308763827,-0.23973896545025772,-0.04752733764427493,-0.18183064879513447,-0.2114264075786693,-0.3255988218328613,-0.5911610839858754,-0.5273984803132048,-0.5872067881533002,0
0.04656938271125059,1.8956922567606005,-0.27767225760978775,-0.06377774547382539,-0.23788477340039324,1.6428818665020761,-0.8440473635000398,1.178278067033482,1.3814282753583271,1.6575491502647661,0.1907540029130144,0.596565789793328,-0.21660894192217972,1.0569467947083875,1.629023319986788,-0.3924658757553626,-0.2418621604077783,-0.14871458491303352,-0.6003450591068769,-0.2096742477247607,-0.3255988218328613,-0.5930702572807183,-0.5568262077190208,-0.5924232657776692,1
-0.48536744556791134,1.8956922567606005,-0.30813807729888354,-0.062250104572138934,-0.2371377048854748,-0.18485765465920895,-0.786745129050129,1.178278067033482,1.3814282753583271,-0.0010605896498692275,0.1907540029130144,0.596565789793328,-0.2194522015501079,1.0550466206677174,1.629023319986788,-0.393375958423087,-0.24398535536529892,-0.15208689643353607,-0.6073347006004601,-0.2114264075786693,-0.3188372035818056,-0.594342372750095,-0.559923494780221,-0.5958995840718231,1
-0.48038398905644764,1.8956922567606005,-0.3955251651961195,1.6830255706189028,-0.23564456794735808,-0.18641779850752543,-0.78603706436977,1.180978314649989,1.3814282753583271,-0.005648704530513888,0.1907540029130144,0.5989680079293054,-0.22016226638859857,1.0569467947083875,1.629023319986788,-0.3951971238493792,-0.2461085503228195,-0.15883251956692562,-0.6125771817435941,-0.2114264075786693,-0.3188372035818056,-0.5937063150154066,-0.5606975665223484,-0.5985078228840076,1
-0.4828752172663726,1.8956922567606005,-0.05719975231869659,-0.062250104572138934,-0.23489749943243968,-0.18641779850752543,-0.7832078059224029,0.14989676302053093,1.3814282753583271,-0.005648704530513888,0.19002993603766782,0.5981669351870414,-0.22158439624822357,1.0569467947083875,1.629023319986788,-0.3951971238493792,-0.2461085503228195,-0.15995662340709316,-0.6125771817435941,-0.2114264075786693,-0.20727000239366514,-0.5917971417205637,-0.5591494230380933,-0.6002459820310846,1
-0.48038398905644764,1.8956922567606005,-0.39392201682066014,-0.27993248246749164,-0.23489749943243968,-0.1856377265833672,1.1664762940044286,1.176477901955811,1.3814282753583271,-0.006413393677589442,0.18930686925469056,0.596565789793328,-0.22229446108671425,1.0563067360841618,1.629023319986788,-0.3951971238493792,-0.24716964775566425,-0.16108172733964513,-0.6125771817435941,-0.210550327651715,-0.21290451758763757,-0.662428552903528,-0.5583743512032758,-0.5993769024575462,1
-0.4841213314171419,1.8956922567606005,-0.05639807812171077,1.6830255706189028,-0.2371377048854748,-0.18797694226363146,1.1664762940044286,1.176477901955811,1.3814282753583271,-0.006413393677589442,0.18930686925469056,0.596565789793328,-0.22229446108671425,1.0582169110408353,1.629023319986788,-0.3961072065171036,-0.24716964775566425,-0.16108172733964513,-0.6125771817435941,-0.210550327651715,-0.3098213792165835,-0.662428552903528,-0.5583743512032758,-0.5993769024575462,1
-0.48536744556791134,1.8956922567606005,-0.39392201682066014,-0.27993248246749164,-0.2371377048854748,-0.18797694226363146,-0.8398019756919545,1.1773779844946466,1.3814282753583271,-0.006413393677589442,0.18930686925469056,0.5973668625355918,-0.22442665578482993,1.0582169110408353,1.629023319986788,-0.3961072065171036,-0.24716964775566425,-0.16108172733964513,-0.6125771817435941,-0.210550327651715,-0.3098213792165835,-0.662428552903528,-0.5583743512032758,-0.5993769024575462,1
-0.4766466466957533,1.8956922567606005,-0.39392201682066014,-0.2822236937969605,-0.2363916364622765,-0.18797694226363146,-0.7888673229084936,1.1773779844946466,1.3814282753583271,-0.006413393677589442,0.18930686925469056,0.5989680079293054,-0.22442665578482993,1.7818631912240461,1.629023319986788,-0.3961072065171036,-0.24716964775566425,-0.16108172733964513,-0.6134512619647119,-0.21317856743257785,-0.21290451758763757,-0.662428552903528,-0.5583743512032758,-0.6019851412697306,1
-0.36577449020891994,1.8956922567606005,-0.39392201682066014,1.6830255706189028,-0.23415043091752125,-0.18797694226363146,-0.8334353941168609,-0.25497836459850454,1.3814282753583271,-0.006413393677589442,0.18930686925469056,0.5989680079293054,-0.22442665578482993,1.0575768524166096,1.629023319986788,-0.3961072065171036,-0.24716964775566425,-0.16108172733964513,-0.6134512619647119,-0.210550327651715,-0.21290451758763757,-0.662428552903528,-0.5583743512032758,-0.5993769024575462,1
-0.3645293761497644,1.8956922567606005,-0.055596403924724945,-0.28145962332305646,-0.23415043091752125,-0.1856377265833672,-0.786745129050129,1.176477901955811,1.3814282753583271,-0.0071780828246649974,0.18858280237934397,0.5981669351870414,-0.22300552601652673,1.0537765043352694,-0.7245315931747139,-0.3961072065171036,-0.24823174528034014,-0.16220583117981266,-0.6134512619647119,-0.210550327651715,-0.2117784146219981,-0.3595410599354211,-0.5576002794611483,-0.5932923453512077,1
-0.36079203378907004,1.8956922567606005,-0.39392201682066014,-0.28069655294139567,-0.23564456794735808,-0.18485765465920895,-0.786745129050129,1.1755778194169753,1.3814282753583271,-0.008707461118816104,0.1871356687210201,0.596565789793328,-0.22442665578482993,1.0518663293785957,1.629023319986788,-0.39701828927567157,-0.24929284271318483,-0.16332993501998017,-0.6134512619647119,-0.2087981677978064,-0.21065131156491487,-0.6611554373433735,-0.5560511358842033,-0.5993769024575462,1
4.395492667512997,1.8956922567606005,-0.39071471997718016,-0.27535005980855387,-0.23191022546448609,-0.18329851090310292,1.1664762940044286,1.1755778194169753,1.3814282753583271,-0.011766197705309655,0.18424140140437234,0.7182448389890483,-0.22797998025124877,1.0480659812972555,-0.7280299200539041,-0.3979283719433959,-0.2514160376707054,-0.16557814270031518,-0.6125771817435941,-0.2070460079438978,-0.20839710545074838,-0.35635977117120154,-0.5529538488230031,-0.5828603901940386,1
-0.46418950555451466,1.8956922567606005,-0.04838093611482808,-0.2745859893346498,-0.22967002001145093,-0.18095929522283866,-0.781792676653041,0.28485513889354275,1.3814282753583271,-0.01635431258595432,0.17989900033703143,0.7118412575050082,-0.23224436964748016,1.0474359235890331,1.629023319986788,-0.40065962003741257,-0.2535392326282261,-0.17119966199353726,-0.6125771817435941,-0.20441676807179412,-0.20501579627949867,-0.35572371343651316,-0.548307418184858,-0.5802531514734232,1
4.395492667512997,1.8956922567606005,-0.0435705909051448,-0.27305784838684166,-0.22967002001145093,-0.17862007954257442,-0.7902824521778554,1.1701873251010597,1.3814282753583271,-0.02017775832133209,0.1755575993620598,0.7086389667175809,-0.23721982397352398,1.0423554582592414,-0.7396890094643096,-0.4033898680405856,-0.25672452511042254,-0.1745729736064243,-0.6117031015224764,-0.20091244836397695,-0.20163548719969268,-0.656064975284311,-0.5444360593815305,-0.5689521167427156,1
-0.21877602435752636,1.8956922567606005,-0.4348098010890838,-0.2684754257279039,-0.22668274604349734,-0.17862007954257442,-0.8433392988196807,-0.3323544600953629,1.3814282753583271,-0.026295211492510528,0.1704921315117416,0.7014343124912767,-0.24290534313805853,1.0385551101779011,-0.7437703908233647,-0.4061211161346022,-0.25990881750078787,-0.17907038905947884,-0.6082087808215779,-0.1974081286561598,-0.22642775408974894,-0.6547928598149343,-0.5382404851664402,-0.5767758330877001,1
4.395492667512997,1.8956922567606005,-0.428396207494685,-0.265420143924531,-0.22369647216726388,-0.17550079193815188,-0.7853299997807673,1.1575861695573613,1.3814282753583271,-0.031648095527465406,0.16470259678607685,0.7198459843827619,-0.24930192723240557,1.0366449352212277,-0.7501829900084326,-0.4097624468963432,-0.2641552074158291,-0.18356780451253338,-0.15824048374281754,-0.19302772902138832,-0.22530165112410944,-0.6528836865200913,-0.53204491095135,-0.5637366392099157,0
