f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,clase
-3.72926e-16,0.25,5.11983e-17,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,600.0,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1.0,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.9,1050.0,1220.0,-2.66426e-17,-1.0,-1.55821e-17,1
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.7,1525.0,762.0,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.0,-1,3.2,609.9,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,-1.0,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.7,599.9,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,1.6,609.9,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,1
-3.72926e-16,0.25,5.11983e-17,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,350.0,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1.0,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,1.6,610.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,-1.0,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.2,375.0,612.0,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.5,8.0,-1.15892e-16,1.80863e-18,-0.333333,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,3.2,609.9,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,5.1476500000000005e-18,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.6,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,-1.0,-1.0,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.699,1300.0,4880.0,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,5.1476500000000005e-18,45.0,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,1.1,610.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,1.0,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-0.2,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.8,609.9,762.0,-2.66426e-17,-1.0,-1.55821e-17,1
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1.0,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.3,1320.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
1.0,-0.5,5.11983e-17,85.0,1.0,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1.0,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.8,610.0,4880.0,-2.66426e-17,-1.0,-1.55821e-17,4
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,0.5,-1.16622e-16,-4.13273e-16,-1.0,2.1634e-16,-1.0,-1.0,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.6,520.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,80.0,1.0,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.6,1320.0,4170.0,-2.66426e-17,-1.0,-1.55821e-17,4
-3.72926e-16,-0.5,5.11983e-17,60.0,1.0,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,2.801,50.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,-1.0,-1.0,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,3.2,1320.0,762.0,-2.66426e-17,-1.0,-1.55821e-17,2
1.0,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,1.0,1.1130100000000001e-18,1.0,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,1.0,609.9,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,45.0,1.80863e-18,-0.333333,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-0.5,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,-1.0,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.699,610.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,0.75,5.11983e-17,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,310.0,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.599,610.0,762.0,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,5.1476500000000005e-18,5.11983e-17,70.0,1.0,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.0,-1,0.6,610.0,1.34117e-16,-2.66426e-17,0.333333,-1.55821e-17,2
-3.72926e-16,5.1476500000000005e-18,55.0,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,2.2,640.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,45.0,1.80863e-18,-0.333333,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-0.5,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.7,1320.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,0.5,-1.16622e-16,-4.13273e-16,-1.0,2.1634e-16,1.53317e-16,-1.0,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.7,1220.0,762.0,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.599,610.0,4880.0,-2.66426e-17,-1.0,-1.55821e-17,1
-3.72926e-16,5.1476500000000005e-18,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.6,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,-1.0,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.0,-1,0.24,20.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1.0,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.3,1320.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.699,375.0,612.0,-2.66426e-17,-1.0,-1.55821e-17,2
1.0,-0.5,5.11983e-17,50.0,1.0,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,-1.0,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,0.451,1250.0,762.0,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,5.1476500000000005e-18,45.0,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,1.5,900.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-1.0,2.1634e-16,-1.0,-1.0,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.599,1300.0,4880.0,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,-1.0,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,3.2,1320.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,2
-3.72926e-16,5.1476500000000005e-18,45.0,-1.15892e-16,1.80863e-18,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1.0,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,3.2,640.0,1.34117e-16,-2.66426e-17,-0.333333,-1.55821e-17,2
-0.111111,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,3.14702e-16,0.2,1.1130100000000001e-18,1.0,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,-1.0,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,-1.0,-2.49261e-16,-1.43926e-16,1,1.6,609.9,3000.0,-2.66426e-17,-1.0,-1.55821e-17,3
-0.111111,5.1476500000000005e-18,5.11983e-17,-1.15892e-16,1.80863e-18,0.333333,-0.6,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,-1.0,-2.49261e-16,-1.43926e-16,1,1.6,609.9,612.0,-2.66426e-17,-1.0,-1.55821e-17,3
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,-1.0,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.6,1500.0,4170.0,-2.66426e-17,-1.0,-1.55821e-17,1
-0.111111,-0.5,5.11983e-17,-1.15892e-16,1.80863e-18,3.14702e-16,0.2,1.1130100000000001e-18,1.0,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,-1.0,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.2,609.9,1.0,-2.66426e-17,-1.0,-1.55821e-17,3
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,-1.0,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.599,610.0,762.0,-2.66426e-17,-1.0,-1.55821e-17,1
-3.72926e-16,-0.75,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.601,830.0,880.0,-2.66426e-17,-1.0,-1.55821e-17,1
-3.72926e-16,1.0,5.11983e-17,-1.15892e-16,1.80863e-18,-0.333333,-0.2,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,-2.00341e-17,-0.2,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,1,1.599,150.0,762.0,-2.66426e-17,-1.0,-1.55821e-17,1
-3.72926e-16,-0.5,5.11983e-17,85.0,1.0,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,2.1634e-16,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,0.4,20.0,1.34117e-16,-2.66426e-17,-1.0,-1.55821e-17,4
-3.72926e-16,-0.5,5.11983e-17,85.0,1.0,3.14702e-16,-1.72265e-15,1.1130100000000001e-18,-1.83507e-16,-2.91503e-16,1.0,-1.16622e-16,-4.13273e-16,-2.50983e-16,-1.0,1.53317e-16,4.24333e-17,2.46044e-16,-1.84794e-16,3.68822e-16,-1.62673e-16,6.53195e-17,-2.49261e-16,-1.43926e-16,-1,4.0,610.0,1.34117e-16,-2.66426e-17,-0.333333,-1.55821e-17,4
