f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,clase
0.0,0.5025545213244346,0.2692859530345485,0.4999995498634285,0.5000009908688136,0.6153839576143356,0.1250001698054552,0.2807014762823166,0.0,0.0,0.20895605477546245,1.0,0.0,0.0,0.023000007502550865,0
0.0,0.38006240840120314,0.2321431365297908,0.0,0.0,0.0,0.25000039185874273,0.14035091427346888,0.0,0.0,0.10447799109701678,0.0,0.0,0.0,0.03065000433480717,0
0.0,0.6583179137137378,0.5357147936905287,0.0,0.0,0.0,0.0,0.19298253648140481,0.0,0.0,0.20895605477546245,1.0,0.0,0.0,0.022000032094245375,0
0.0,0.5815571443542294,0.016428662864295174,0.0,0.0,0.15384504879208383,0.1250001698054552,0.014561445224319167,0.0,0.0,0.1641798454581699,0.0,0.0,0.22000033054371831,6.002040693835892e-05,0
0.0,0.7268529742530152,0.35714260315473567,0.0,0.0,0.6153839576143356,0.0,0.14035091427346888,0.0,0.0,0.20895605477546245,1.0,0.0,0.0,0.01602003014358215,0
1.0,0.4651714197676656,0.2321431365297908,0.0,0.0,0.4615376432722335,0.1250001698054552,0.14912289044863836,0.0,0.0,0.17910476468774125,0.0,0.0,0.04650019441189748,0.0,0
1.0,0.2876013745489468,0.08928573968452644,0.0,0.0,0.0,0.0,0.038070176983616755,0.0,0.0,0.1641798454581699,0.0,0.0,0.030000147874821345,0.021840029776790774,0
1.0,0.40809979713359307,0.05357147936905288,0.0,0.0,0.15384504879208383,0.1250001698054552,0.19298253648140481,0.0,0.0,0.04477628189872147,0.0,0.0,0.0,0.0,0
0.0,0.27003129804782144,0.41071479369052866,0.4999995498634285,0.5000009908688136,0.3076914657463496,0.3750004571685332,0.0,0.0,0.0,0.1641798454581699,0.0,0.0,0.0,0.0,0
0.0,0.35514024684947065,0.10857151492738988,0.4999995498634285,0.5000009908688136,0.7692300325280559,0.1250001698054552,0.08912285522217622,0.0,0.0,0.014925427299573829,1.0,0.0,0.03500014352556189,0.0,0
0.0,0.8557005147520009,0.5357147936905287,0.0,0.0,0.8461535830457343,0.6250016327447615,0.0,0.0,0.0,0.20895605477546245,1.0,0.0,0.0,0.03376002007349165,0
1.0,0.34890972992334246,0.07142869842263216,0.0,0.0,0.3846146742234825,0.1250001698054552,0.1461403833226186,0.0,0.0,0.029850869115433436,0.0,0.0,0.09050018571337858,0.0,0
1.0,0.42467290333579943,0.002857112378568283,0.4999995498634285,0.5000009908688136,0.4615376432722335,0.25000039185874273,0.0014035396723351967,0.0,0.0,0.014925427299573829,0.0,0.0,0.1400002261614915,0.020000029176586706,0
1.0,0.3447976575733924,0.07142869842263216,0.0,0.0,0.7692300325280559,0.1250001698054552,0.03508778727913742,0.0,0.0,0.0597017091982953,1.0,0.0,0.07000020006593477,0.07543981620417609,0
1.0,0.5482867407955428,0.07142869842263216,0.0,0.0,0.4615376432722335,0.0,0.061403598383105384,0.0,0.0,0.029850869115433436,0.0,0.0,0.0,0.0001499989162982076,0
1.0,0.3125235986654925,0.06107144381071587,0.0,0.0,0.7692300325280559,0.0,0.05842109125708565,0.0,0.0,0.014925427299573829,0.0,0.0,0.19749987169684619,0.00020001592208017394,0
1.0,0.3987539748207909,0.06250017779168504,0.4999995498634285,0.5000009908688136,0.8461535830457343,0.1250001698054552,0.0014035396723351967,0.0,1.0,0.0,0.0,0.0,0.19650041187487005,0.0,0
0.0,0.7548913953048235,0.5892869842263218,0.0,0.0,0.6153839576143356,0.0,0.38596519038435,0.0,1.0,0.0,0.0,0.0,0.010500156138414304,0.10560996988976253,0
0.0,0.5087850382505626,0.35714260315473567,0.0,0.0,0.6153839576143356,0.1250001698054552,0.061403598383105384,0.0,1.0,0.0,1.0,0.0,0.01450017005604455,0.008370017681011543,0
1.0,0.2408724976029856,0.33928609526789655,0.0,0.0,0.6153839576143356,0.0,0.03508778727913742,0.0,1.0,0.0,0.0,0.0,0.030000147874821345,0.0040000058353173405,0
0.0,0.40286609409435087,0.01928577524286343,0.0,0.0,0.15384504879208383,0.0,0.0014035396723351967,0.0,1.0,0.0,1.0,0.0,0.22000033054371831,0.11176987675809776,0
1.0,0.45694711865573245,0.11607147936905288,0.0,0.0,0.6153839576143356,0.1250001698054552,0.31578938098299447,0.0,1.0,0.0,0.0,0.0,0.051000199196082875,0.0063900215656656585,0
1.0,0.4672897079318106,0.040178609526789644,0.4999995498634285,0.5000009908688136,0.07692149827440542,0.0,0.052631622207935935,1.0,1.0,0.0,0.0,0.0,0.21550058671510003,0.0,0
0.0,0.3125235986654925,0.09071447366549562,0.4999995498634285,0.5000009908688136,0.9230750813201397,0.0,0.00877197617516945,0.0,1.0,0.0,0.0,0.0,0.18500010003296735,0.0,0
1.0,0.5150155551766908,0.0,0.0,0.0,0.0,0.25000039185874273,0.5263156349716573,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.6978197726707511,0.4464295873810573,0.0,0.0,0.3846146742234825,0.1250001698054552,0.2807014762823166,0.0,1.0,0.0,0.0,0.0,0.012000128738079763,0.020280020206870336,0
0.0,0.6209338736847704,0.4851792851351928,0.0,0.0,0.3846146742234825,0.1250001698054552,0.29824542863265546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.2824923319000777,0.375,0.0,0.0,0.6153839576143356,0.1250001698054552,0.04684215315878621,0.0,1.0,0.0,1.0,0.0,0.05000013047778354,0.0,0
1.0,0.33644869607108613,0.05357147936905288,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.013157905551983984,0.0,1.0,0.0,0.0,0.0,0.1300002348600104,0.010650021007142428,0
1.0,0.3115266283665735,0.4464295873810573,0.0,0.0,0.9230750813201397,0.0,0.10526324441587187,0.0,1.0,0.0,0.0,1.0,0.010000165271859152,0.0,0
0.0,0.32498463251774884,0.30946456256133814,0.0,0.0,0.9230750813201397,0.0,0.0496491150819162,0.0,1.0,0.0,1.0,0.0,0.08000019136741586,0.0015000412640297708,0
0.0,0.22953309444002146,0.33035739684526433,0.0,0.0,0.6153839576143356,0.0,0.04245622378197168,0.0,0.0,0.0597017091982953,1.0,0.0,0.030000147874821345,0.005400018297887948,0
1.0,0.2513397472694369,0.29178602415122246,0.0,0.0,0.9230750813201397,0.0,0.06877197617516945,0.0,0.0,0.20895605477546245,1.0,0.0,0.030000147874821345,0.0015800163722332252,0
1.0,0.5940184910305519,0.010357254611916306,0.0,0.0,0.0,0.25000039185874273,0.5263156349716573,0.0,0.0,0.29850847341004755,1.0,0.0,0.0,0.15000006252125722,0
0.0,0.2647977514206123,0.08339301207561126,0.0,0.0,0.2307682572692167,0.25000039185874273,0.0175439523503389,0.0,0.0,0.0597017091982953,1.0,1.0,0.04000013917630244,0.0,0
0.0,0.25757026419556506,0.10714295873810574,0.0,0.0,0.6153839576143356,0.0,0.0057894690491497175,0.0,0.0,0.04477628189872147,1.0,0.0,0.05000013047778354,6.002040693835892e-05,0
0.0,0.7112774639978603,0.6964295873810574,0.0,0.0,0.0,0.0,0.19298253648140481,0.0,0.0,0.10447799109701678,1.0,0.0,0.0,0.03000004376488006,0
0.0,0.2793770734370137,0.2023216038232324,0.0,0.0,0.6153839576143356,0.0,0.09070179919155269,0.0,0.0,0.10447799109701678,1.0,0.0,0.06450021354863907,0.03257003214426238,0
1.0,0.6074761823576611,0.3035716571607379,0.0,0.0,0.0,0.1250001698054552,0.43859704743536676,0.0,0.0,0.13432855537044872,1.0,0.0,0.09050018571337858,0.01655000200068023,0
1.0,0.49844229256245143,0.2321431365297908,0.0,0.0,0.9230750813201397,0.25000039185874273,0.12280707934467038,0.0,0.0,0.014925427299573829,1.0,0.0,0.0,0.005000017714356214,0
1.0,0.5056697797874986,0.1785716038232324,0.0,0.0,0.0,0.0,0.17543870155260632,0.0,0.0,0.10447799109701678,1.0,0.0,0.0,0.03065000433480717,0
0.0,0.35725869142564876,0.037142994296442744,0.0,0.0,0.0,0.0,0.08771935077630315,0.0,0.0,0.07462713649786912,0.0,0.0,0.15000021746297257,0.014300023466311878,0
0.0,0.4122118694835431,0.1651787517601377,0.0,0.0,0.6153839576143356,0.1250001698054552,0.057017551584750456,0.0,0.0,0.029850869115433436,1.0,0.0,0.0,0.0,0
1.0,0.26579456530749823,0.375,0.0,0.0,0.0,0.0,0.10526324441587187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.5233643602669641,0.007321461589884365,0.0,0.0,0.2307682572692167,0.1250001698054552,0.17982463092942086,0.0,1.0,0.0,1.0,0.0,0.19999982602962194,0.0,0
1.0,0.5202491018038999,0.03428570412618942,0.0,0.0,0.7692300325280559,0.0,0.08771935077630315,0.0,1.0,0.0,1.0,0.0,0.2550005610544692,0.006000019173185549,0
1.0,0.2824923319000777,0.05660727239108482,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.10824563412035121,0.0,0.0,0.08955256379744295,1.0,0.0,0.04000013917630244,0.0,0
1.0,0.42990660637504163,0.14428595303454847,0.4999995498634285,0.5000009908688136,0.2307682572692167,0.25000039185874273,0.29824542863265546,0.0,0.0,0.10447799109701678,0.0,0.0,0.09750018484352668,0.0,0
1.0,0.35202498838640656,0.18000017779168503,0.4999995498634285,0.5000009908688136,0.0,0.25000039185874273,0.052631622207935935,0.0,0.0,0.11940363614087737,0.0,0.0,0.07200016353215538,7.002380809475149e-05,0
1.0,0.4133333437608022,0.11303586413870596,0.4999995498634285,0.5000009908688136,0.7692300325280559,0.0,0.11105271346502159,0.0,0.0,0.04477628189872147,0.0,0.0,0.1900000086985189,0.0,0
1.0,0.6002483823085478,0.27232174605658044,0.0,0.0,0.692306824050923,0.1250001698054552,0.5438595873219962,0.0,0.0,0.17910476468774125,1.0,0.0,0.0,0.0079000193399089,0
1.0,0.34367618329613336,0.07285725461191632,0.4999995498634285,0.5000009908688136,0.9230750813201397,0.0,0.07017548062104252,0.0,0.0,0.04477628189872147,0.0,0.0,0.18500010003296735,0.005600018589653815,0
1.0,0.28137085762281866,0.35857204830244505,0.0,0.0,0.7692300325280559,0.0,0.0014035396723351967,0.0,0.0,0.13432855537044872,1.0,0.0,0.030000147874821345,0.003959992230691768,0
0.0,0.30006240840120313,0.017857219053579287,0.0,0.0,0.6153839576143356,0.1250001698054552,0.04385964603276647,0.0,0.0,0.014925427299573829,1.0,0.0,0.0,0.0067800187480409994,0
0.0,0.5150155551766908,0.0357144381071586,0.0,0.0,0.2307682572692167,0.25000039185874273,0.07894741452445743,0.0,1.0,0.0,0.0,0.0,0.0,0.0030000304270118494,0
1.0,0.30940834020242847,0.0982144381071586,0.0,0.0,0.0,0.0,0.07894741452445743,0.0,0.0,0.08955256379744295,1.0,0.0,0.0,0.006000019173185549,0
0.0,0.25856723449448415,0.36607130157736784,0.0,0.0,0.6153839576143356,0.0,0.02491227143163277,0.0,0.0,0.029850869115433436,0.0,0.0,0.02450016135752564,0.0,0
1.0,0.45271022950337614,0.07589304763394825,0.4999995498634285,0.5000009908688136,0.692306824050923,0.0,0.0029825071260197317,0.0,0.0,0.014925427299573829,1.0,0.0,0.025000152224080793,0.011870020181861831,0
0.0,0.441370826340412,0.428572190535793,0.0,0.0,0.6153839576143356,0.1250001698054552,0.49122773027097955,0.0,0.0,0.11940363614087737,1.0,0.0,0.0,0.06590011437221989,0
0.0,0.8919615163833785,0.0,0.7500009002731428,0.5000009908688136,0.49999931591890906,0.5000013061958092,0.0,1.0,1.0,0.0,1.0,0.49999874479473344,0.0,0.0,0
1.0,0.35725869142564876,0.33339318986729627,0.0,0.0,0.6153839576143356,0.1250001698054552,0.19877177068747376,0.0,0.0,0.08955256379744295,1.0,0.0,0.19050017353545212,0.0016799982827494665,0
1.0,0.43825556787734793,0.08928573968452644,0.0,0.0,0.3846146742234825,0.0,0.1578947492022674,0.0,0.0,0.10447799109701678,1.0,0.0,0.07500019571667531,0.012700021132184942,0
1.0,0.49221177563632323,0.15178591747621148,0.0,0.0,0.0,0.25000039185874273,0.22807079344670383,0.0,0.0,0.23880661904889441,1.0,0.0,0.058500149179599184,0.01210002025688734,0
1.0,0.4900934874721782,0.2098215682648954,0.0,0.0,0.15384504879208383,0.1250001698054552,0.3508772856836722,0.0,0.0,0.20895605477546245,0.0,0.0,0.19950053104457904,0.0,0
1.0,0.3031778232763003,0.2366073079494218,0.4999995498634285,0.5000009908688136,0.07692149827440542,0.0,0.19298253648140481,0.0,1.0,0.0,0.0,1.0,0.05000013047778354,0.0,0
1.0,0.7486599399064969,0.5178573968452643,0.0,0.0,1.0,0.8750022858426659,0.6315793490736907,0.0,0.0,0.22388169981932304,0.0,0.0,0.0,0.010000020840419075,0
1.0,0.2876013745489468,0.41071479369052866,0.0,0.0,0.2307682572692167,0.0,0.12280707934467038,0.0,0.0,0.13432855537044872,1.0,0.0,0.028000184408600734,0.007420017597649866,0
1.0,0.3323366237211361,0.09678588191787446,0.4999995498634285,0.5000009908688136,0.15384504879208383,0.0,0.1842105603062354,0.0,0.0,0.014925427299573829,1.0,0.0,0.10550016048767376,0.0,0
1.0,0.6002483823085478,0.12500017779168504,0.0,0.0,0.9230750813201397,0.0,0.12280707934467038,0.0,1.0,0.0,1.0,1.0,0.11500016092259971,0.0,0
1.0,0.5130217709908859,0.14428595303454847,0.0,0.0,0.15384504879208383,0.1250001698054552,0.2456135715816388,0.0,0.0,0.11940363614087737,1.0,0.0,0.16000020876445367,0.0,0
1.0,0.6968218638996335,0.41071479369052866,0.0,0.0,1.0,0.8750022858426659,0.17543870155260632,0.0,0.0,0.07462713649786912,1.0,0.0,0.0,0.08850988502757605,0
1.0,0.6719007346673194,0.3437502666875275,0.0,0.0,0.8461535830457343,0.0,0.3040354847895072,0.0,0.0,0.07462713649786912,1.0,0.0,0.0,0.0,0
0.0,0.23576345495411652,0.33035739684526433,0.4999995498634285,0.5000009908688136,0.0,0.0,0.03508778727913742,0.0,0.0,0.0597017091982953,0.0,0.0,0.04000013917630244,0.005000017714356214,0
0.0,0.6240496013839336,0.4478572546119163,0.0,0.0,0.9230750813201397,0.0,0.08035092601562294,0.0,0.0,0.04477628189872147,0.0,0.0,0.07800014091600622,0.0,0
1.0,0.815202311144201,0.39285739684526433,0.0,0.0,0.8461535830457343,0.6250016327447615,0.7017539842596425,0.0,0.0,0.10447799109701678,0.0,0.0,0.011000147004969457,0.0,0
0.0,0.2190660011856032,0.3214288762143172,0.0,0.0,0.9230750813201397,0.0,0.0482456928311214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.23464198067685743,0.34071465145718066,0.0,0.0,0.9230750813201397,0.0,0.0029825071260197317,0.0,1.0,0.0,1.0,0.0,0.05000013047778354,0.0,0
0.0,0.4704049663948747,0.19642869842263216,0.0,0.0,0.6153839576143356,0.0,0.0043860467983549145,0.0,1.0,0.0,0.0,0.0,0.1140001791894894,0.0,0
1.0,0.2897198191251249,0.14285721905357932,0.0,0.0,0.0,0.25000039185874273,0.00877197617516945,0.0,1.0,0.0,0.0,0.0,0.08000019136741586,0.0,0
1.0,0.22529589246359902,0.19642869842263216,0.0,0.0,0.3846146742234825,0.0,0.0175439523503389,0.0,1.0,0.0,1.0,0.0,0.04000013917630244,0.0,0
0.0,0.28037404373593267,0.3021431009714538,0.4999995498634285,0.5000009908688136,0.7692300325280559,0.0,0.08631583458827605,1.0,1.0,0.0,1.0,0.0,0.08200018092919317,0.0,0
1.0,0.24510923034330875,0.013392869842263233,0.0,0.0,0.6153839576143356,0.0,0.07017548062104252,0.0,0.0,0.029850869115433436,0.0,0.0,0.04000013917630244,0.0,0
1.0,0.27514034069669047,0.39285739684526433,0.0,0.0,0.15384504879208383,0.0,0.02333342139948863,0.0,1.0,0.0,1.0,0.0,0.05000013047778354,0.0,0
1.0,0.3136450729427516,0.12500017779168504,0.0,0.0,0.15384504879208383,0.0,0.021929881727153433,0.0,0.0,0.10447799109701678,1.0,0.0,0.0,0.07059025068523297,0
0.0,0.5909027633313886,0.10714295873810574,0.0,0.0,0.7692300325280559,0.0,0.4868420357372458,0.0,0.0,0.029850869115433436,0.0,0.0,0.25950030488308756,0.017040012354200426,0
1.0,0.4174455725227853,0.06250017779168504,0.0,0.0,0.7692300325280559,0.1250001698054552,0.1578947492022674,0.0,0.0,0.0597017091982953,0.0,0.0,0.12650021180893528,0.00857001797277741,0
1.0,0.3447976575733924,0.4910713015773679,0.0,0.0,0.692306824050923,0.0,0.20175427781349348,0.0,1.0,0.0,0.0,0.0,0.24350024921256658,0.005000017714356214,0
0.0,0.7279744485302744,0.75,0.0,0.0,0.2307682572692167,0.25000039185874273,0.3508772856836722,0.0,0.0,0.19403040973160185,1.0,0.0,0.0,0.06699996748894624,0
0.0,0.25757026419556506,0.06553579302203195,0.0,0.0,0.6153839576143356,0.0,0.0731579407784461,0.0,0.0,0.07462713649786912,1.0,0.0,0.11000016527185916,0.025030020623678713,0
1.0,0.32610610679500796,0.008928698422632192,0.0,0.0,0.2307682572692167,0.25000039185874273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.26579456530749823,0.26785739684526433,0.0,0.0,0.9230750813201397,0.0,0.0496491150819162,0.0,0.0,0.014925427299573829,1.0,0.0,0.04000013917630244,0.09800009086422716,0
1.0,0.5337071059550753,0.1651787517601377,0.0,0.0,0.6153839576143356,0.0,0.1607018285469378,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
1.0,0.4756386694341169,0.3616069523660518,0.0,0.0,0.7692300325280559,0.0,0.08771935077630315,0.0,0.0,0.08955256379744295,1.0,0.0,0.2600004697200208,0.001960041414080788,0
1.0,0.25545197603142,0.35714260315473567,0.4999995498634285,0.5000009908688136,0.0,0.0,0.08771935077630315,0.0,1.0,0.0,1.0,1.0,0.02000015657334024,0.0,0
1.0,0.6012462910796653,0.8958940788257216,0.0,0.0,0.692306824050923,0.0,0.061403598383105384,0.0,0.0,0.04477628189872147,1.0,0.0,0.060000208764453666,0.00013999551514181328,0
1.0,0.3530219586853256,0.1785716038232324,0.0,0.0,0.692306824050923,0.0,0.38596519038435,0.0,1.0,0.0,0.0,0.0,0.03500014352556189,0.0,0
0.0,0.2336451667899715,0.26785739684526433,0.0,0.0,0.6153839576143356,0.0,0.09508772856836722,0.0,0.0,0.07462713649786912,1.0,0.0,0.0,0.2672602434827841,0
1.0,0.2305299083269074,0.07142869842263216,0.0,0.0,0.2307682572692167,0.0,0.052631622207935935,0.0,0.0,0.029850869115433436,1.0,0.0,0.060000208764453666,0.0030000304270118494,0
1.0,0.4133333437608022,0.10857151492738988,0.4999995498634285,0.5000009908688136,0.0,0.1250001698054552,0.07157899680906964,0.0,0.0,0.014925427299573829,0.0,0.0,0.09000018614830452,0.1802702502184076,0
1.0,0.5607480874718654,0.3035716571607379,0.0,0.0,0.15384504879208383,0.1250001698054552,0.49122773027097955,0.0,0.0,0.014925427299573829,0.0,0.0,0.04400015309393269,0.020000029176586706,0
0.0,0.24510923034330875,0.00749996444166301,0.0,0.0,0.6153839576143356,0.1250001698054552,0.010175515847504646,0.0,0.0,0.1641798454581699,1.0,0.0,0.04000013917630244,0.0009900241081967857,0
0.5000004593523683,0.30529611144044533,0.45535828580368953,0.0,0.0,0.0,0.25000039185874273,0.16666672537743688,0.0,0.0,0.029850869115433436,1.0,0.0,0.036500203110416386,0.004439999183055572,0
1.0,0.27202508223362637,0.39285739684526433,0.0,0.0,0.7692300325280559,0.0,0.010175515847504646,0.0,0.0,0.08955256379744295,1.0,0.0,0.06050019963100882,0.0,0
1.0,0.5015575510255155,0.7678573968452643,0.0,0.0,0.8461535830457343,0.6250016327447615,0.7017539842596425,0.0,0.0,0.1641798454581699,1.0,0.0,0.0,0.012000022716056791,0
1.0,0.51613702945395,0.1785716038232324,0.0,0.0,0.6153839576143356,0.1250001698054552,0.17543870155260632,0.0,0.0,0.08955256379744295,0.0,0.0,0.23500005654037287,0.0,0
0.0,0.22218016476443567,0.39285739684526433,0.0,0.0,0.7692300325280559,0.1250001698054552,0.03508778727913742,0.0,0.0,0.1641798454581699,1.0,0.0,0.0,0.03000004376488006,0
1.0,0.288723005238239,0.39732174605658044,0.0,0.0,0.7692300325280559,0.1250001698054552,0.01614041267800371,0.0,0.0,0.014925427299573829,1.0,0.0,0.05000013047778354,0.0,0
1.0,0.0,0.022321568264895397,0.0,0.0,0.3846146742234825,0.0,0.00877197617516945,1.0,1.0,0.0,1.0,0.0,0.1900000086985189,0.020100011087102947,1
1.0,0.22641736674085808,0.36607130157736784,0.0,0.0,0.0,0.1250001698054552,0.038070176983616755,1.0,1.0,0.0,1.0,0.0,0.16000020876445367,0.0001299921139854207,1
1.0,0.2492214591052919,0.3944646336780121,0.0,0.0,0.0,0.0,0.07017548062104252,1.0,1.0,0.0,0.0,0.0,0.06800014961452512,0.0,1
1.0,0.2492214591052919,0.0,0.0,0.0,0.07692149827440542,0.0,0.0175439523503389,1.0,1.0,0.0,1.0,0.0,0.07200016353215538,0.0,1
0.0,0.25856723449448415,0.34071465145718066,0.0,0.0,0.2307682572692167,0.0,0.0014035396723351967,1.0,1.0,0.0,1.0,0.0,0.10000017397037805,0.010000020840419075,1
0.0,0.30529611144044533,0.06250017779168504,0.4999995498634285,0.5000009908688136,0.0,0.0,0.0057894690491497175,1.0,1.0,0.0,1.0,0.0,0.06600018614830452,0.0,1
1.0,0.40809979713359307,0.08339301207561126,0.0,0.0,0.07692149827440542,0.1250001698054552,0.20175427781349348,1.0,1.0,0.0,0.0,0.0,0.14600020354534232,0.0,1
0.0,0.6500937690138378,0.0,0.4999995498634285,0.5000009908688136,1.0,0.8750022858426659,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.6002483823085478,0.04767857396845264,0.0,0.0,0.2307682572692167,0.9999999999999999,0.011754365879648787,1.0,1.0,0.0,1.0,0.0,0.0,0.0011999913303856642,1
0.0,0.254455005732501,0.375,0.4999995498634285,0.5000009908688136,0.7692300325280559,0.1250001698054552,0.0,1.0,1.0,0.0,0.0,0.0,0.07700015918289592,0.00032000463490920207,1
1.0,0.6323988757103062,0.020892834283926215,0.0,0.0,1.0,0.8750022858426659,0.0,1.0,1.0,0.0,1.0,0.0,0.07250015439871052,0.0,1
1.0,0.21283454578727648,0.0030357930220319407,0.4999995498634285,0.5000009908688136,0.0,0.0,0.0014035396723351967,1.0,1.0,0.0,1.0,0.0,0.07000020006593477,0.007220017305884,1
1.0,0.22841162016276234,0.04321440254882161,0.4999995498634285,0.5000009908688136,0.8461535830457343,0.7500019592937137,0.0,1.0,1.0,0.0,1.0,0.0,0.05000013047778354,0.0,1
0.0,0.3987539748207909,0.21428591747621148,0.0,0.0,0.07692149827440542,0.0,0.04385964603276647,1.0,1.0,0.0,1.0,0.0,0.13600021224386122,0.0,1
1.0,0.7435515229057602,0.05500003555833702,0.0,0.0,0.6153839576143356,0.0,0.0043860467983549145,0.0,1.0,0.0,0.0,0.0,0.1300002348600104,0.0,0
1.0,0.22429954781281233,0.0058929054006002235,0.0,0.0,0.6153839576143356,0.5000013061958092,0.0073684365028342524,1.0,1.0,0.0,1.0,0.0,0.10000017397037805,0.00040003184416034614,0
1.0,0.46828667823072967,0.0,0.7500009002731428,0.5000009908688136,0.49999931591890906,0.5000013061958092,0.0,1.0,1.0,0.0,1.0,0.49999874479473344,0.0,0.0,0
1.0,0.40286609409435087,0.08928573968452644,0.0,0.0,0.0,0.0,0.04385964603276647,1.0,1.0,0.0,0.0,0.0,0.1400002261614915,0.0,1
1.0,0.22529589246359902,0.24107165716073792,0.4999995498634285,0.5000009908688136,0.4615376432722335,0.0,0.0014035396723351967,1.0,1.0,0.0,1.0,0.0,0.07000020006593477,0.0,1
1.0,0.47663548332100286,0.3616069523660518,0.4999995498634285,0.5000009908688136,0.3846146742234825,0.0,0.0043860467983549145,1.0,1.0,0.0,1.0,0.0,0.08000019136741586,0.0,1
1.0,0.3821807747713647,0.08928573968452644,0.0,0.0,0.15384504879208383,0.1250001698054552,0.07894741452445743,1.0,1.0,0.0,0.0,1.0,0.17000020006593475,0.0,1
1.0,0.23152672221379333,0.20392884065598021,0.0,0.0,0.07692149827440542,0.0,0.018947374601133708,1.0,1.0,0.0,1.0,0.0,0.060000208764453666,0.0,1
0.0,0.23887871341718062,0.19339308319228526,0.0,0.0,0.2307682572692167,0.1250001698054552,0.010175515847504646,1.0,1.0,0.0,1.0,0.0,0.04000013917630244,0.0048400310272159195,1
0.0,0.22641736674085808,0.35714260315473567,0.4999995498634285,0.5000009908688136,0.6153839576143356,0.1250001698054552,0.0057894690491497175,1.0,1.0,0.0,1.0,0.0,0.17000020006593475,0.0,1
1.0,0.30629308173936437,0.48214260315473567,0.4999995498634285,0.5000009908688136,1.0,0.8750022858426659,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.20249258215933066,0.02982153270655838,0.0,0.0,0.4615376432722335,0.0,0.0029825071260197317,0.0,1.0,0.0,1.0,1.0,0.10000017397037805,0.0,1
1.0,0.26380078112169325,0.03125008889584252,0.4999995498634285,0.5000009908688136,0.0,0.1250001698054552,0.00877197617516945,1.0,1.0,0.0,1.0,0.0,0.1400002261614915,0.0020400165222842423,1
1.0,0.29806878062743125,0.020892834283926215,0.4999995498634285,0.5000009908688136,0.15384504879208383,0.1250001698054552,0.0043860467983549145,1.0,1.0,0.0,1.0,0.0,0.12000015657334025,1.0003401156392575e-05,1
1.0,0.22018747546286233,0.15928588191787446,0.0,0.0,0.0,0.0,0.00877197617516945,1.0,1.0,0.0,1.0,1.0,0.04000013917630244,0.0,1
0.0,0.20560830985849404,0.044642958738105754,0.0,0.0,0.6153839576143356,0.0,0.00877197617516945,1.0,0.0,0.014925427299573829,1.0,0.0,0.054000144395413785,0.000980020707040393,1
1.0,0.2897198191251249,0.4508939365923734,0.0,0.0,0.0,0.0,0.0043860467983549145,1.0,0.0,0.029850869115433436,1.0,0.0,0.0,0.05552002264103128,1
1.0,0.2190660011856032,0.35714260315473567,0.0,0.0,0.692306824050923,0.1250001698054552,0.0057894690491497175,1.0,0.0,0.014925427299573829,1.0,0.0,0.060000208764453666,1.0003401156392575e-05,1
0.0,0.0,0.05357147936905288,0.0,0.0,1.0,0.8750022858426659,0.0,1.0,0.0,0.029850869115433436,0.0,0.0,0.10000017397037805,0.0010499924140874566,1
1.0,0.36760128070172693,0.02071433143214757,0.0,0.0,0.692306824050923,0.0,0.010175515847504646,1.0,0.0,0.014925427299573829,1.0,0.0,0.17000020006593475,0.02803005105069057,1
1.0,0.23464198067685743,0.014821426031547374,0.4999995498634285,0.5000009908688136,0.0,0.0,0.0057894690491497175,1.0,0.0,0.014925427299573829,1.0,0.0,0.10000017397037805,1.0003401156392575e-05,1
0.0,0.27102826834674043,0.06250017779168504,0.4999995498634285,0.5000009908688136,0.3076914657463496,0.3750004571685332,0.0,1.0,1.0,0.0,1.0,0.0,0.08000019136741586,0.0,1
1.0,0.28660456066206086,0.02678573968452644,0.0,0.0,0.4615376432722335,0.0,0.0175439523503389,1.0,1.0,0.0,0.0,1.0,0.16000020876445367,0.0,1
0.0,0.22741527551197568,0.35714260315473567,0.0,0.0,0.692306824050923,0.0,0.03508778727913742,1.0,0.0,0.014925427299573829,1.0,0.0,0.060000208764453666,1.0003401156392575e-05,1
1.0,0.3167603314058157,0.01928577524286343,0.0,0.0,0.692306824050923,0.0,0.0057894690491497175,1.0,0.0,0.014925427299573829,1.0,0.0,0.13600021224386122,0.004439999183055572,1
1.0,0.44548289869036206,0.08625012445417952,0.0,0.0,0.692306824050923,0.0,0.0043860467983549145,1.0,0.0,0.029850869115433436,1.0,0.0,0.11000016527185916,1.0003401156392575e-05,1
