f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,clase
0.5979972966638072,0.6039646798044291,0.5979428130453757,0.5781371471623313,0.6262885850138024,0.5415652833423421,0.5550609964636742,0.6008908630058521,0.5432413041761529,0.6089585001455158,0.601436017522501,0.5945771292659111,0.5466922366858622,0.5751344163634021,0.5756604310989164,0.5617034921012984,0.6161359591531466,0.5471333112751244,0.6257551321060901,0.5977073747913664,0.5582616146375837,0.5461242011436612,0.5685000726665281,0.600753286913396,0.6123476255946939,0.6219539569332554,0.6020661467577576,0.5766075653870996,0.6429943043531257,0.6593860857956493,0.6639276802291424,0.6368912472363282,0.6978076576738376,0.6940221142480052,0.7247149307015907,0.7134904746142213,0.7179591051203916,0.701581140346936,0.6800378730955283,0.6072128718789915,0.6484588752801669,0.6214660444257902,0.579829679196905,0.575644206201247,0.5850077231171688,0.591437606054489,0.6198696612141598,0.5860041077629338,0.6272694465818377,0.5619022381257741,0.5657001857974872,0.5846886727973085,0.5472243528912297,0.5269522186023612,0.5977195646663582,0.5559315469097958,0.5783824859092892,0.5773664231174267,0.5695659186060198,0.540065243571554,0.5387943571327217,0.5453738058601642,0.5533511799241692,0.524355650785442,0.5633596461776972,0.5791661298321051,0.5362720841474212,0.558865942439003,0.578562873459424,0.582586862462089,0.600325640602193,0.5895222015788275,0.5884960111956935,0.5499264931078214,0.5513132366750444,0.5665866130403389,0.5514585732421309,0.5406013511928317,0.5358359366441051,0.5760384271166943,0.562709763559185,0.5394952013906004,0.5536475196732346,0.563423592614912,0.5489472189984712,0.55364932550085,0.6083572601188693,0.5611199771540114,0.5861825852511522,0.5580679009796223,0.5514168592585238,0.6264568709318095,0.6194814125755791,0.554638700832326,0.5866682296178406,0.585257178955881,0.6053260109292095,0.5913886024167145,0.5628102444362137,0.6044149372878372,1
-0.4655089896986943,-0.4656648859339841,-0.4630260820148862,-0.4633466950939488,-0.46642255555086687,-0.4648749026673712,-0.46310600827695336,-0.465295248980683,-0.4636068987340309,-0.46553756178715056,-0.46130386043561245,-0.46041428876686047,-0.4583690392916276,-0.45532029293736664,-0.45493108766756035,-0.4619582403066197,-0.4630176377510396,-0.4608198942264908,-0.4651190329149485,-0.46136494276251516,-0.46047840246925453,-0.46204778539274693,-0.4600842244740092,-0.4630380674421218,-0.4618436243320512,-0.46107228979823556,-0.4604311276557341,-0.46650760795501783,-0.4658130774018752,-0.46749579070042835,-0.4665014685193237,-0.46703262558724107,-0.46560534006643034,-0.4689304723879897,-0.46732815141969725,-0.4635194491688689,-0.4658336086820923,-0.46535020253916587,-0.46255781437484617,-0.4625393858596645,-0.4636591790184764,-0.4606423285121497,-0.46585605945162756,-0.4654277982527339,-0.46844876777515415,-0.467020429827221,-0.46490839857803445,-0.45914846073013105,-0.4658578946763543,-0.4674748817384441,-0.46770558786115646,-0.4660576785999392,-0.4632743274599419,-0.45957705704688506,-0.4676249213594092,-0.4648791587390921,-0.4617437715755934,-0.46179607936878253,-0.45855806889500816,-0.46145983470245905,-0.4621434173227127,-0.4593492501124331,-0.46009256108114743,-0.4611895615016563,-0.4569670257598504,-0.4617722882207748,-0.46156244434912846,-0.46027156917689377,-0.45827640368735556,-0.4643089106555992,-0.46514497596080956,-0.4600019069897464,-0.45628326508008443,-0.4612831885583725,-0.45451176230744034,-0.4603292144257863,-0.4606895451078391,-0.45517432414415415,-0.46073141185242905,-0.46347330845498286,-0.4616545191346667,-0.4610742313566192,-0.46313248746423624,-0.4640181286062403,-0.4602279697427785,-0.4624615170775378,-0.4635711237259312,-0.46354161084598533,-0.466532247261552,-0.467965414413278,-0.46562570584384355,-0.4657644047164627,-0.4691609380612219,-0.4625532541516705,-0.4655629395302084,-0.46728949143579285,-0.4651463208521818,-0.46836587510212385,-0.4633300005520987,-0.4680677160233841,1
1.030818357496648,1.0196400233084602,0.9861740171590979,1.0615297376757034,1.014787274446294,1.014379503977359,0.9828325927412594,1.000025119594063,1.025982362227832,1.0538589717297906,0.992188682073616,1.005424340872754,1.0132477893393295,0.973314339984467,0.9451375492571683,0.9036613942952741,0.912185037991086,0.8661167300933226,0.9129561157117028,0.9276800657818922,0.8632852133059387,0.9152469477268828,0.950501382043485,0.9547847468391726,0.9326837177933738,0.9657170825699144,1.0338540224623372,1.0245645549870703,1.0752173736889612,1.044203672237235,1.0246317566082832,1.0911857243530436,1.0220719890749994,1.0247659812605843,1.0545256275697819,1.0690339517362122,1.0394808341089856,1.0383527466124833,1.0667235683315643,1.0624514603940396,1.0267907399813183,1.0151738042615808,1.0363846180367071,1.0471929844835228,1.085985088742237,1.033483448244983,1.0151742401871044,1.0041798498615329,1.091240730164188,1.0786961566138413,1.0489134669014064,1.0353588136960494,1.0761994038871048,0.9667202453717442,1.0112892385687915,1.037843116170478,0.9940013599070449,0.9887838809002163,0.9840029744082807,1.0069374546742498,1.0473676221926365,1.016555192166615,1.0079948674834291,0.9798749517909462,1.0009705193643734,1.0570697027150002,0.9912648355698376,1.0252093309279127,0.982926167708414,1.0251690810652256,1.0529063530758085,1.0173988592116234,1.050619675442289,1.0538807337112637,0.9566950270711785,1.0521900866189964,1.0115592355970586,0.9672577466786421,1.063280884970147,1.0046482122833431,1.0037763904698533,1.0405189303637123,1.0745026577926577,1.0964312894774912,1.069224871151089,1.050316532896491,1.053959905935684,1.091731189705044,1.0824243690588213,1.050571189132868,1.024892820847728,1.0534934732993073,1.0306594011757353,1.0418744058846503,1.0097161497110494,1.0347385430191753,1.0793005364455732,1.0997036875404465,1.0110060707624968,1.0340696968048457,0
-0.4650520672330819,-0.465242968446997,-0.4625839152793308,-0.4629193953112706,-0.4659786662149326,-0.4644559883824686,-0.46265629811749126,-0.46484299423762865,-0.46313524243046944,-0.46507120673854047,-0.46084197264130844,-0.4599476718019438,-0.45794962382947074,-0.45489451940420506,-0.45451537757124894,-0.46148812649720616,-0.46259756022781007,-0.46038415005132954,-0.46466768175275314,-0.46093279427363704,-0.4600584100907552,-0.4616272050244642,-0.45966297783938576,-0.4626118840813683,-0.4614050028003136,-0.4606556541061986,-0.4599816480872989,-0.46604516212538316,-0.46535588594289784,-0.4670478800844322,-0.46605425651975313,-0.4665831160285619,-0.46514058243641077,-0.46850841733519194,-0.4669044988555115,-0.46310533212935157,-0.4654024352935868,-0.46488940780706983,-0.4621120079782768,-0.46211928033453575,-0.46321148528978157,-0.46021416253013936,-0.4653839315914546,-0.464956815774812,-0.46801523890956864,-0.46655768460100927,-0.46444531904100644,-0.4587353119972163,-0.46542666742790817,-0.46704129289818386,-0.46728496465547276,-0.46560578667717517,-0.4628487147178909,-0.45914458298562644,-0.46720489052518077,-0.46441190785350045,-0.4613084608468644,-0.4613506195133409,-0.45811998489635913,-0.4610367432581973,-0.46173023809740416,-0.4588953750623556,-0.45963939733241005,-0.4607605710158456,-0.4565381849232961,-0.4613573284186652,-0.46110602322945393,-0.45981134578037974,-0.45784373290732294,-0.46384690997070926,-0.4646893279593504,-0.4595979566230633,-0.45584312670611504,-0.4608793153941834,-0.45411347484539505,-0.4599017763730494,-0.4602587473827967,-0.4547908115754365,-0.46032344759709404,-0.4630943157729804,-0.46129850961894625,-0.46070759793072763,-0.46278847627279035,-0.46368191638648454,-0.45985892779200327,-0.4620841541764596,-0.4631694552959707,-0.46316424236136444,-0.4661226512228744,-0.46756545200292976,-0.4652090010318131,-0.4653554347015665,-0.46873803091876465,-0.4621163583654124,-0.4651418744035687,-0.4668549192408782,-0.4646902602104793,-0.4678985169719825,-0.46288585445539954,-0.46764503300763294,0
3.057049120846699,2.9104562558518636,2.8966206493816027,3.0073641584268382,2.838751031209598,2.9923023920109313,2.879869156563853,2.772135882252313,2.79747577396014,2.9628280852697437,2.9048009991934727,2.9745534031253387,2.8488250780932383,2.863275140554226,2.7402156383949907,2.75873713879461,2.92501760739914,2.790100352225976,3.020968392377158,2.8492561932244374,2.889720881009945,3.0183971633735727,3.019341403832763,2.8629168312446254,2.9085395581270688,2.912831387838083,2.8202726959279425,3.0753395921054683,2.96427849647627,3.070676033605379,3.0134860282504885,2.8358113125208244,2.9272680577177708,3.07948860299777,3.035027932027114,2.8208606507380685,2.7975678687930237,2.7852848529803906,3.00828537416273,3.080988954742945,2.8632772473081967,2.851258099846598,2.910754678469679,2.873276155400712,2.8327672810423583,3.0679766946918345,2.9792962113823225,2.8450651189472818,3.0311392774470467,2.9070371142516325,3.068156556899326,2.8086106131850856,2.8550572073727705,2.9569777091511855,2.8491734969928357,2.787983530311583,2.745103737969759,2.7428938306499018,2.7384920825744703,2.7693838388504948,2.9310262589669476,2.844694066947848,2.8201799548509046,2.932903134819172,2.7577741671963953,2.907856026416908,2.827341924655217,2.6701108539861638,2.896656069716463,2.697261728117345,2.872481080073068,2.749659053116122,2.679045145443947,2.7488689101843655,2.669908497032596,2.5306016871082235,2.491161999661225,2.5287315771952303,2.420042543426992,2.4496544942243177,2.5100267898954027,2.3688318323685635,2.1612284630024745,2.3806784725325727,2.4013728154891747,2.4067560698456902,2.5084096012037858,2.703405850776355,2.721187986039385,2.9372833887464216,2.6386393838070044,2.7242371031102417,2.936054492825116,2.8402127698880504,2.796558369265305,2.973314961588009,2.959328396400503,3.0505563903941226,2.930445497754929,2.782068853125761,0
-0.45919073948738737,-0.45973065839184496,-0.45708353729494394,-0.45723908287556453,-0.4604384777942847,-0.45863213906369177,-0.45720729160302526,-0.4595365015460906,-0.4573589768655848,-0.4592448552166768,-0.45568073480615084,-0.45437999598843676,-0.45266112596914315,-0.4500999391829516,-0.4493281319508681,-0.4567742376747505,-0.4579917102409715,-0.4555409606946198,-0.46058584845280026,-0.456893337325873,-0.45577250361410115,-0.457358479869217,-0.45489103476960535,-0.4581394527142935,-0.4565286922633313,-0.4553896883965005,-0.45492403542795773,-0.4604822606436239,-0.4603503986411046,-0.46136905384415805,-0.4608262693912711,-0.46119013788461044,-0.459402743394919,-0.46278659715632336,-0.4607903450491826,-0.4577491579672924,-0.4599291158085079,-0.4592357248683686,-0.4566213164937548,-0.45629344609864386,-0.4570864998558571,-0.454133430123272,-0.4591794641590744,-0.45949958665860485,-0.4616406123827451,-0.460305545136131,-0.4589028882009687,-0.45338140986655756,-0.4595373513555836,-0.4614181700062263,-0.46114789309594945,-0.4596302133626998,-0.4568873868928587,-0.45384677573520854,-0.46171456663925026,-0.4590110373229859,-0.45531806544554976,-0.45552193620531833,-0.45234495057840163,-0.45579733463130434,-0.4560117942975909,-0.45302024453247725,-0.45412635515915295,-0.45483200960660974,-0.4510646944962869,-0.4555232888293211,-0.45504448807176057,-0.45417170517558014,-0.4518836929123735,-0.4578270188350223,-0.4587509008964324,-0.453680983235778,-0.4505706582975449,-0.45478964833091184,-0.4483530085319205,-0.4543461734832624,-0.45485177417050465,-0.4493360540080967,-0.4543641192691631,-0.4569613744276317,-0.4549992871522263,-0.4547325675168334,-0.45659405539972364,-0.45744139453932786,-0.4536033642329599,-0.45595879513311316,-0.45721035787161945,-0.4575570691046035,-0.46014500440228256,-0.46144194818783985,-0.45975725253385563,-0.45898606378275636,-0.4625922717614191,-0.4565070373073724,-0.4590414427473718,-0.4614027096262178,-0.4591429145296,-0.46205457665559313,-0.45753954926656026,-0.4619295503165585,0
-0.4654621258560674,-0.4656145911342108,-0.46297707474282584,-0.46331006939829067,-0.46636692891256626,-0.46482011731174977,-0.4630502088591331,-0.4652335778793573,-0.4635564631011001,-0.4654949107839082,-0.46126141967169665,-0.4603743555447749,-0.45831661235885796,-0.45528109128213945,-0.45487630416649605,-0.4619166618447022,-0.46296262759918816,-0.4607627474494204,-0.46507856307226103,-0.4613125109535197,-0.46043430878122305,-0.46200197414528305,-0.46005034990676313,-0.4630175618707981,-0.46182391100478204,-0.4610761577688513,-0.46045213654085154,-0.4665121251303989,-0.46579283276162536,-0.4674827502647727,-0.4664631682473202,-0.46699909706137244,-0.4655754466751791,-0.46888911665798405,-0.46729538895473355,-0.4634937761448556,-0.4658060989216278,-0.46532391934449524,-0.4625100692315025,-0.46248875062418543,-0.463612346797791,-0.4605946929695198,-0.4658150780796982,-0.4653678040561415,-0.4683962016936686,-0.46697020504047365,-0.4648692965664639,-0.45911384853575127,-0.4658224744460387,-0.46743766865202374,-0.4676468572273842,-0.46601081573387476,-0.46322318794442413,-0.459520577225452,-0.46757283310292175,-0.46481759156357877,-0.461695042762676,-0.4617438307521225,-0.45851276823821363,-0.46140789508781815,-0.46208330868049874,-0.45930842821443796,-0.46003692834441323,-0.4611334878721658,-0.4569122801211414,-0.4617137892763404,-0.461530155564883,-0.4602171692482278,-0.4582212381629014,-0.4642506052807033,-0.4651088575216695,-0.4599522990499783,-0.456236223263702,-0.4612298468197061,-0.45447701239464444,-0.46028226720671167,-0.4606504310647079,-0.4551235100660117,-0.46069001628045925,-0.4634224814480671,-0.4616099491643833,-0.46102388766231767,-0.46307367264763416,-0.46396691747342983,-0.4601740709183732,-0.4624116453284966,-0.4635245855905978,-0.4635027068784986,-0.46648146628128,-0.4679144277037436,-0.46558609936237877,-0.46571496878059615,-0.4691025473967808,-0.46250674053184077,-0.4655211671962164,-0.4672493770793392,-0.4651084550113567,-0.4683187465511853,-0.46329468955807546,-0.4680273001174956,0
-0.46553186371711935,-0.4656866803472191,-0.4630464558246191,-0.46336889248525676,-0.4664478403864581,-0.46489482461486975,-0.4631275545868047,-0.46531969518301025,-0.46363239366935854,-0.4655560813017163,-0.46132700994320286,-0.4604345288931229,-0.4583900100647354,-0.45534261610214877,-0.45495418267291093,-0.46198207862478563,-0.4630393084169205,-0.46083967580316887,-0.46514039199858903,-0.4613859154861133,-0.4604976934577683,-0.4620693111596275,-0.4601071717614984,-0.46306134403659727,-0.46186990876840994,-0.46109991815977647,-0.46045711232943204,-0.4665290645380779,-0.4658383832021877,-0.46752073762081287,-0.4665251245696789,-0.4670638809927118,-0.4656363615101816,-0.4689621973315557,-0.4673654328453457,-0.46354456408366435,-0.46586055701887397,-0.46537816338456,-0.46258557317911575,-0.46255941738139256,-0.4636781349173253,-0.46066559238180615,-0.465876269443264,-0.46543901212125577,-0.46846063753548955,-0.4670294590023667,-0.4649167775805138,-0.459156701728793,-0.4658702636456709,-0.46749517978558236,-0.46772572407844987,-0.4660783205766581,-0.46329357351416905,-0.4595985731693357,-0.4676476407053239,-0.46489784877451573,-0.46176218023825105,-0.4618192411266834,-0.4585841833912781,-0.4614782299826443,-0.4621639950560832,-0.4593728838428513,-0.4601136259037943,-0.4612107932642789,-0.45698956808167174,-0.46179962417611803,-0.4615859768529007,-0.46029278514907346,-0.45829857806483226,-0.46432890106984925,-0.4651655356877046,-0.46002371267755654,-0.45630651563300917,-0.4613082265173385,-0.45453314686916096,-0.46035105034163487,-0.46071127513180093,-0.4551957195454774,-0.46075646706704243,-0.4634920923488431,-0.461676528996535,-0.46109557270529045,-0.46315801087521447,-0.4640470740291332,-0.4602554691429853,-0.46248756121314827,-0.4635894065648121,-0.46356328591358503,-0.46655680070256267,-0.4679869421350814,-0.46564634584122666,-0.4657924933163869,-0.46918474784672215,-0.4625737422937383,-0.46558911685951015,-0.4673145629085764,-0.46516692432439544,-0.46839448886519375,-0.46335427686048974,-0.46809465996064326,1
-0.4651028363959277,-0.465242968446997,-0.4625718011221923,-0.4629193953112706,-0.4659679903954609,-0.4644487943458719,-0.4626977333287439,-0.4648357714960319,-0.4632189323268711,-0.4651177861236604,-0.4609290588841486,-0.4600111273329289,-0.4579093378706057,-0.4548743741091578,-0.4545599563025071,-0.46154134692846055,-0.4626008941764071,-0.46038799646901696,-0.46473232108482354,-0.4609278270496269,-0.46010746431869015,-0.46169233426784656,-0.4597017696825223,-0.46261299249062904,-0.46140226483819285,-0.46070317488804896,-0.4600485448004363,-0.4661061439930273,-0.4653710694230853,-0.46712612269836573,-0.46610382157764,-0.4666433537191055,-0.4652026253239133,-0.46856506902013123,-0.46690788807602507,-0.4630863564159505,-0.46545352484873526,-0.46491065804956944,-0.46210812174567906,-0.46214320687437754,-0.46322709603001005,-0.46023299518652794,-0.4654097554696566,-0.46504260186900487,-0.46803389139009577,-0.4665813861857665,-0.4645039720583623,-0.4587616831929342,-0.46545534094768753,-0.46708583583495955,-0.4672804899405187,-0.46561973395874195,-0.46286411156127255,-0.45918600152134403,-0.4671616683549039,-0.46444269144125705,-0.4612933007717346,-0.4614330322798252,-0.45816102196192604,-0.46104269467237485,-0.46173890240619175,-0.45895284799769087,-0.45958160410104537,-0.46066693349863824,-0.456482902562639,-0.4612600124176435,-0.4609566191938769,-0.4596095220450291,-0.45774259611249035,-0.46378305170296613,-0.46459153033952505,-0.4594671224962023,-0.45579175920546744,-0.4608564546490407,-0.4540621518972657,-0.4598793945593045,-0.46022343609385874,-0.4547651370938487,-0.4602646223106105,-0.4630672448671231,-0.461230829293701,-0.46062004367976844,-0.46267084663958635,-0.463612336042992,-0.4598704775400901,-0.46209191200408817,-0.4631074044488595,-0.4631775808645027,-0.46608916925785987,-0.4675473233950953,-0.46515991130830747,-0.46534700812158925,-0.46878338289114607,-0.4620925478219281,-0.4651435452969284,-0.46683263348729287,-0.46468691910687715,-0.46798716353208136,-0.4629178550437331,-0.46769555288999365,1
4.381253942616719,4.239038098351883,4.312947331229738,4.010053619894203,3.993385857907567,4.092740966968519,3.9331080290476947,4.128044494333863,4.093532980849863,4.267544722348402,4.011915176129894,4.052236190820134,3.998211077636048,4.067206974648924,4.097476877262607,4.108362925045587,4.191634688651218,3.9719011969226443,4.107207074167033,4.205810589518822,3.921331294482055,4.179452873494441,3.9863346349882685,4.009677052403368,3.8872241181744034,4.24808247274888,4.1256376580884115,4.130399306448918,4.211989416146048,4.085488406077386,4.3527676867128005,4.095625782230458,4.339110365464756,4.336731121013025,4.189040570766575,4.338800519887459,4.089336392418853,4.076371296887135,4.192675827693548,3.9646350212807104,4.256206872100788,4.341331107408118,4.105406581304276,4.36628500347893,4.415294599367048,4.378352667399787,4.18574409037733,4.274933326772039,4.04900987380204,4.381729707275608,4.170021553979838,4.218396255043578,4.1120445033086845,4.154812520164039,3.992881994252001,4.106444593927724,4.139094303410898,3.865490371550255,3.792259972463572,4.222686718759866,3.921302601459245,4.210669972098135,4.158519958630975,4.222291746765053,4.25438574901493,4.121413895113659,4.036803165040043,4.281540100936252,4.117355549807256,4.50219067786101,4.372424290729749,4.205984622048978,4.425388768511032,4.609913184946966,4.362817325640346,4.762821856565834,4.836988708914164,4.955863345246903,4.676651341151261,4.8603573335411285,4.740132023981564,4.304897095265743,4.270816060300469,4.322632460843779,4.368839402805015,4.299721424285329,4.285728690855407,4.2904209541707425,4.369778559751709,4.464312678544026,4.0834224654866,4.243128144011002,4.068158772394401,4.188027964490464,4.097705307027362,3.9849767455958056,4.31860071190204,4.400766932618591,4.143935394079485,4.270345294230292,1
-0.2926991279148433,-0.2880622124812332,-0.3085920535957122,-0.29671254334946623,-0.3085344900704615,-0.30937746179111336,-0.30489255997722914,-0.31596562206460704,-0.3127190036614461,-0.31137831655488196,-0.3121962285095109,-0.30282685380876706,-0.31937475513285113,-0.3199738559284753,-0.32086082195512405,-0.3287752198515893,-0.32728703378372886,-0.35581543880097943,-0.38573856064571754,-0.3513376194562658,-0.33891375807992946,-0.33892867797676485,-0.32676758689353075,-0.32285643982742296,-0.3192352244976646,-0.31938963127858594,-0.29251042610387673,-0.2859363453322803,-0.3126730585824581,-0.30953529267797625,-0.3109454770162749,-0.3139459227119521,-0.28235772364370965,-0.2961547301769839,-0.27237679826346156,-0.29423766802719636,-0.28142894720404216,-0.28109941572973973,-0.28910081895946643,-0.30965992489392585,-0.28822958301607404,-0.3042277008770544,-0.2904361389908068,-0.3046854033919661,-0.2862649034263541,-0.29841638503972895,-0.29005314043733743,-0.28756427579116023,-0.3042887952044499,-0.2722691262438586,-0.2981457734455003,-0.3041911076484028,-0.30931579161378553,-0.2880473014517221,-0.290875613837854,-0.30510134414373696,-0.29433322764152875,-0.3022923642618964,-0.2770404689146219,-0.3080356234299936,-0.3046853091678333,-0.2964199239998336,-0.31312491384462,-0.27627234154630786,-0.3000590478343728,-0.31206583534556814,-0.2845142840502071,-0.29914931645477805,-0.27047889664504526,-0.28529252988931236,-0.2775952575456154,-0.27409969613305873,-0.306816274538005,-0.28978568862143655,-0.29155605585637984,-0.28765788856749336,-0.30515472559894213,-0.2832039720439518,-0.2779029661401277,-0.3123121324850522,-0.28808804992019066,-0.2763675946768998,-0.2987628304778912,-0.28832497807390134,-0.3054266961346343,-0.2879491845715586,-0.29225150497919966,-0.2710581182249571,-0.29372512942862333,-0.3128967021111181,-0.2894019660252384,-0.3078997318785138,-0.306045199695711,-0.2958384734775975,-0.3104589216310604,-0.27410543648102725,-0.28919823665348415,-0.2846829088730141,-0.3036277540675304,-0.3126382459524394,0
-0.464175601795381,-0.4644253985351269,-0.461723810122497,-0.4620503674415641,-0.46523641581902236,-0.46368124597974264,-0.46177124200513453,-0.46406016016764884,-0.4623742740347118,-0.4642075239228838,-0.46010725136468894,-0.45925075502198626,-0.4570379470617298,-0.4539994149431853,-0.453684494471774,-0.4606426977715511,-0.46173517885737053,-0.4595428835542655,-0.46379645597267505,-0.46005083605495584,-0.45920629956954806,-0.460866627928016,-0.4588887800686188,-0.461837106008113,-0.46068601394741543,-0.45975275925104153,-0.45925850014693836,-0.4652490099644737,-0.4645657826220328,-0.46622633263813057,-0.46524206545756064,-0.46567386786941306,-0.46428777474637484,-0.4675736645336936,-0.4659656847732759,-0.46230556162041847,-0.46452942146659965,-0.46400528587570616,-0.4612564816306885,-0.4612256518930036,-0.46244655901858694,-0.45940325050211483,-0.4646372846782202,-0.46415950972290126,-0.4671764425125296,-0.4657772252743619,-0.463699029220175,-0.4579765907204138,-0.46464348677981765,-0.466185391910518,-0.4664700071944606,-0.4648040969327162,-0.4619793429540891,-0.458403890470262,-0.46632271494722344,-0.46361923046876746,-0.4603880277139798,-0.4604904025978144,-0.457337615906071,-0.4601521466963458,-0.4607452144921144,-0.45791350098952527,-0.4587330698349352,-0.4597708442351302,-0.45543683148573744,-0.460185709372656,-0.45993268164602175,-0.4587516351699669,-0.45678206698081797,-0.46275465594765824,-0.46370301673667996,-0.4586723051755222,-0.4550055660902936,-0.46004054376882575,-0.453187523322895,-0.4590872967118956,-0.4593803111641414,-0.45391841408648465,-0.4594486937999405,-0.4622606423660683,-0.46030861608141754,-0.4597707674454647,-0.46192012544276984,-0.4626944321516388,-0.4589877467934518,-0.46111220920070156,-0.46235947013100215,-0.462296128115447,-0.46531964209527626,-0.46673380211852317,-0.46441408221368263,-0.4644560377319938,-0.46784119566492083,-0.46138321511952446,-0.464252402171765,-0.4661011036258531,-0.4639418530035829,-0.4671500706987429,-0.46216694468645647,-0.46683222423365184,1
-0.46538625106324283,-0.465543060752311,-0.46289943400843814,-0.46321628542001453,-0.46630175022526454,-0.4647664387309895,-0.46299219956337945,-0.4651880190477475,-0.4635027020418223,-0.46542588350234504,-0.46119638057894263,-0.460285189583132,-0.4582421109280802,-0.4552228332667324,-0.45482366903802257,-0.46182906988492944,-0.4629198419255259,-0.46070285323114474,-0.46500268211722195,-0.461245177472494,-0.460380845184485,-0.46194181238656545,-0.4599683953085874,-0.4629233470836354,-0.4617499860275229,-0.4609711699949958,-0.46031834311457687,-0.4663845149258843,-0.46570848009391735,-0.4673869314114774,-0.4663938898141373,-0.4669223792479442,-0.4655145318401765,-0.4688409627257856,-0.46721856662309463,-0.46342847736638726,-0.4657392895033568,-0.46523835915758915,-0.4624606585599027,-0.46243922825102457,-0.463562726944922,-0.460527670868843,-0.46574827282956666,-0.46531117402010563,-0.46834024425208715,-0.4669092581082409,-0.46480003014596755,-0.45903913014788367,-0.4657741230205284,-0.46738523203024984,-0.4676306363856756,-0.46598515273579194,-0.4631835960614427,-0.459496371587695,-0.4675756037548625,-0.46482198921897255,-0.46168854558762024,-0.4617492172074483,-0.4584989115667235,-0.46137867905458274,-0.462050276003246,-0.45925149240933955,-0.4600018203066684,-0.4610997348136376,-0.4568682689213948,-0.4616908270738521,-0.46146065258862556,-0.46015515332954865,-0.4581822977926985,-0.4641950763522309,-0.46504273299462845,-0.45989778483045296,-0.4561680937365274,-0.4611786822948627,-0.4544112548673538,-0.4602069332970339,-0.4605722029784454,-0.4550636029423068,-0.46061702935093335,-0.46336060509182175,-0.46154061809949803,-0.4609724495398791,-0.46302872925004207,-0.4639184895543591,-0.46013447178207545,-0.4623562322740064,-0.4634398197012406,-0.46342489894352523,-0.46641227022025,-0.4678385141584367,-0.46549517180634004,-0.4656425001927917,-0.4690373539364823,-0.46243475516781846,-0.4654493187817501,-0.46716914836643186,-0.4650310527779054,-0.46824693161642167,-0.463229584912845,-0.46793973232140373,0
1.1650497924494472,1.1283606154850452,1.0751249691660913,1.0627172981106792,1.1250179199191852,1.1222679174312482,1.0984478815258365,1.1149778300829352,1.058732269369363,1.1162977956868856,1.1279936148165128,1.0711555184863324,1.0795761372296324,1.0725489744525183,1.0337256930370002,1.0720652526508405,1.1085157142909587,1.1163756546020476,1.1510761734357549,1.0928237067041415,1.154077574162153,1.1536420562159373,1.0848085775339145,1.0675764732117934,1.118114940380493,1.0968081324092396,1.133480367151153,1.0909896189653654,1.0760552768548608,1.0990415390462727,1.0965799440455055,1.1570721190853646,1.13244628594215,1.1820480541575429,1.0909032610811995,1.0835950212254402,1.1057905853022014,1.062807301994225,1.1098829572099,1.090017060016397,1.1642823345435003,1.161658636864984,1.1695572351475667,1.0964106534263633,1.1865219587835656,1.104926796584508,1.0705762045808709,1.0688991593527173,1.134588345360009,1.1146180617022414,1.1171864303133108,1.1029529190813396,1.1005429130480844,1.0158469319572518,1.1149504102826595,1.0396461548819376,1.0463144477301667,1.0991631234360233,1.0358748911826257,1.0275563996113515,1.1192055724277916,1.0532949003622343,1.023372188015674,1.108648314117912,1.0864327551647934,1.0974394415658266,1.079320181080208,1.126262638417793,1.0513314180315718,1.163502747675533,1.1655180896315285,1.0905951017683584,1.1485423529924943,1.1725878743824216,1.1037887348660174,1.1374702559658099,1.1764901174670328,1.2040513508227237,1.3088655624674057,1.30459937385709,1.3195353712985751,1.2744529446452197,1.1910891602871752,1.2451940638644874,1.1551769964374707,1.184333005181034,1.1467536236378577,1.1000177347797098,1.1738636155134692,1.1627532804886,1.1215549491323955,1.1217993305949605,1.1228712990203829,1.15895029446327,1.1408033034225897,1.1347012907263452,1.083499189972358,1.1772750381687105,1.0639670444546208,1.1072505530644579,1
